Sa;Sz;Str;Spc;Sdr;Sq;Ssk;Sku;Sp;Sv;Sal;Std;Sdq;Spd;Sk;Spk;Svk;Smr1;Smr2;Sxp;Vvv;Vvc;Vmp;Vmc;A;Class;ClassNo.
5,294;62,621;0,763;500,292;0,3293;6,622;-0,016;2,858;28,387;34,234;488,718;176,900;0,915;5926,644;16,751;5,882;6,159;11,565;89,921;12,958;0,733;8,446;0,275;6,040;5698488,305;adhesive;3
4,639;60,973;0,663;516,591;0,3340;6,060;-0,147;3,799;28,092;32,881;264,719;177,000;0,914;5727,894;13,633;6,680;7,649;11,725;88,485;12,230;0,779;7,005;0,327;5,021;5698488,305;adhesive;3
4,975;65,051;0,529;522,866;0,3466;6,509;0,133;3,633;35,293;29,758;400,123;177,300;0,929;6001,748;14,109;8,398;7,692;14,406;89,885;14,509;0,757;8,224;0,373;5,260;5698488,305;adhesive;3
5,441;97,812;0,421;547,028;0,3747;7,201;0,692;5,094;63,955;33,857;288,078;176,200;0,979;5787,695;15,417;10,521;6,554;14,378;90,128;16,524;0,728;8,991;0,502;5,727;5698488,305;adhesive;3
5,319;69,216;0,547;505,193;0,2783;6,880;0,141;3,609;40,811;28,405;222,524;176,900;0,828;4870,099;15,556;7,660;7,447;13,165;88,600;13,880;0,824;8,328;0,369;5,789;5698488,305;adhesive;3
4,671;60,544;0,508;423,901;0,2030;5,958;0,132;3,365;34,441;26,103;172,137;177,500;0,703;4099,192;14,446;6,692;5,897;11,207;89,625;12,356;0,677;7,226;0,327;5,173;5698488,305;adhesive;3
5,931;97,754;0,609;583,428;0,4431;7,891;0,275;4,413;54,717;43,037;318,363;177,300;1,078;5331,799;15,803;10,547;9,884;16,130;89,705;17,633;0,938;9,540;0,505;6,003;5698488,305;adhesive;3
4,674;61,148;0,697;533,169;0,3627;6,164;0,052;3,881;27,303;33,845;415,517;177,100;0,958;6188,538;13,438;8,040;7,505;12,832;89,139;13,537;0,757;7,370;0,380;4,932;5698488,305;adhesive;3
5,085;63,209;0,608;499,211;0,3155;6,591;0,045;3,588;32,057;31,152;400,865;176,900;0,891;5835,887;14,936;7,592;7,639;13,401;89,902;13,932;0,766;8,169;0,352;5,512;5698488,305;adhesive;3
5,206;58,038;0,733;508,213;0,3458;6,593;-0,057;3,121;26,128;31,910;463,897;177,000;0,938;6061,197;16,113;6,268;6,987;11,847;89,823;13,049;0,768;8,194;0,295;5,814;5698488,305;adhesive;3
5,294;62,621;0,763;500,292;0,3293;6,622;-0,016;2,858;28,387;34,234;488,718;176,900;0,915;5926,644;16,751;5,882;6,159;11,565;89,921;12,958;0,733;8,446;0,275;6,040;5698488,305;adhesive;3
4,639;60,973;0,663;516,591;0,3340;6,060;-0,147;3,799;28,092;32,881;264,719;177,000;0,914;5727,894;13,633;6,680;7,649;11,725;88,485;12,230;0,779;7,005;0,327;5,021;5698488,305;adhesive;3
4,975;65,051;0,529;522,866;0,3466;6,509;0,133;3,633;35,293;29,758;400,123;177,300;0,929;6001,748;14,109;8,398;7,692;14,406;89,885;14,509;0,757;8,224;0,373;5,260;5698488,305;adhesive;3
5,441;97,812;0,421;547,028;0,3747;7,201;0,692;5,094;63,955;33,857;288,078;176,200;0,979;5787,695;15,417;10,521;6,554;14,378;90,128;16,524;0,728;8,991;0,502;5,727;5698488,305;adhesive;3
5,319;69,216;0,547;505,193;0,2783;6,880;0,141;3,609;40,811;28,405;222,524;176,900;0,828;4870,099;15,556;7,660;7,447;13,165;88,600;13,880;0,824;8,328;0,369;5,789;5698488,305;adhesive;3
4,671;60,544;0,508;423,901;0,2030;5,958;0,132;3,365;34,441;26,103;172,137;177,500;0,703;4099,192;14,446;6,692;5,897;11,207;89,625;12,356;0,677;7,226;0,327;5,173;5698488,305;adhesive;3
5,931;97,754;0,609;583,428;0,4431;7,891;0,275;4,413;54,717;43,037;318,363;177,300;1,078;5331,799;15,803;10,547;9,884;16,130;89,705;17,633;0,938;9,540;0,505;6,003;5698488,305;adhesive;3
4,030;72,694;0,208;531,673;0,3373;5,298;-0,203;4,370;36,455;36,239;61,460;2,400;0,923;5690,958;11,957;5,635;6,962;11,225;88,668;10,167;0,699;5,981;0,279;4,335;5698488,305;adhesive;3
4,631;59,593;0,413;479,008;0,2887;5,981;0,124;3,502;31,278;28,314;276,684;0,900;0,844;5894,281;13,742;7,263;6,122;11,259;87,724;12,460;0,701;7,020;0,358;5,158;5698488,305;adhesive;3
5,106;74,499;0,262;533,212;0,3568;6,817;0,148;3,994;37,223;37,276;285,329;177,300;0,948;5809,329;13,085;9,397;9,240;16,811;89,189;15,724;0,860;8,311;0,431;5,071;5698488,305;adhesive;3
4,725;62,615;0,359;386,810;0,2062;6,110;0,138;3,534;34,554;28,061;251,255;177,500;0,712;4697,203;13,886;7,182;6,571;12,857;89,007;12,889;0,717;7,434;0,344;5,129;5698488,305;adhesive;3
4,852;60,412;0,415;540,331;0,3402;6,174;0,121;3,293;32,417;27,995;194,615;180,000;0,925;5517,886;15,299;7,000;6,033;10,494;89,996;12,904;0,690;7,431;0,348;5,383;5698488,305;adhesive;3
4,321;45,203;0,434;344,194;0,1331;5,550;0,167;3,438;23,561;21,642;237,275;180,000;0,555;3631,512;13,268;6,684;5,896;11,669;90,444;11,935;0,630;6,733;0,327;4,660;5698488,305;adhesive;3
4,492;57,251;0,289;409,899;0,2001;5,625;0,101;3,039;31,570;25,681;264,962;177,300;0,692;4891,381;14,488;5,400;5,242;10,860;91,166;11,227;0,600;7,026;0,266;5,048;5698488,305;adhesive;3
5,255;82,772;0,528;547,827;0,4065;6,990;0,175;4,000;45,272;37,501;158,879;177,900;1,028;5078,348;14,335;9,481;8,110;13,301;86,807;15,173;0,854;8,214;0,456;5,692;5698488,305;adhesive;3
3,752;73,202;0,166;430,202;0,2351;5,233;0,351;6,493;40,967;32,234;109,208;0,000;0,763;4968,947;10,244;7,775;7,120;12,546;88,741;11,366;0,666;5,488;0,403;3,761;5698488,305;adhesive;3
4,624;117,827;0,497;431,247;0,2510;7,262;2,048;16,341;82,099;35,728;114,807;0,000;0,792;4677,328;11,334;13,601;8,584;12,424;86,802;15,006;0,830;6,179;0,750;4,386;5698488,305;adhesive;3
6,244;96,264;0,278;524,859;0,3434;8,887;1,056;5,793;57,471;38,794;136,615;0,000;0,933;5027,693;13,804;17,949;9,034;17,381;87,512;24,170;0,930;11,228;0,823;5,878;5698488,305;adhesive;3
8,072;107,478;0,633;620,738;0,4619;10,856;1,090;5,307;69,959;37,519;214,070;0,100;1,099;5011,863;20,784;19,396;9,221;17,415;92,946;28,795;0,838;14,543;0,891;8,063;5698488,305;adhesive;3
5,268;76,053;0,260;560,066;0,3802;6,999;0,267;4,341;47,034;29,019;142,461;180,000;0,982;5335,317;14,986;9,336;8,736;13,110;89,438;15,290;0,868;8,097;0,464;5,404;5698488,305;adhesive;3
5,550;96,324;0,581;469,168;0,3052;8,152;0,722;6,828;54,220;42,105;76,506;180,000;0,881;4574,435;12,884;14,467;11,438;15,135;87,006;20,519;1,082;8,180;0,791;5,076;5698488,305;adhesive;3
6,677;125,048;0,241;488,258;0,3196;9,905;1,050;8,523;81,804;43,245;169,062;1,200;0,904;4660,619;15,573;17,642;14,502;15,191;87,943;24,303;1,321;9,769;0,972;5,871;5698488,305;adhesive;3
7,460;101,434;0,561;577,547;0,4102;10,255;0,974;5,187;62,248;39,186;156,345;156,400;1,029;4750,145;16,725;18,984;10,410;18,872;88,489;27,016;1,069;13,479;0,829;7,059;5698488,305;adhesive;3
6,894;108,083;0,617;643,340;0,4610;9,085;0,534;4,179;70,319;37,764;82,040;115,200;1,095;4515,689;20,124;13,244;8,609;13,217;90,016;21,122;0,951;11,202;0,643;7,331;5698488,305;adhesive;3
6,655;93,616;0,779;703,345;0,5684;8,832;0,529;4,246;55,037;38,579;58,531;180,000;1,229;4926,031;18,435;13,105;8,436;13,593;87,508;20,468;0,991;10,555;0,645;7,079;5698488,305;adhesive;3
5,338;88,006;0,657;535,151;0,2803;7,325;0,778;6,346;59,564;28,442;127,072;180,000;0,841;3492,210;13,640;10,478;7,835;14,498;84,611;15,295;0,877;8,081;0,549;5,737;5698488,305;adhesive;3
5,887;90,852;0,540;569,653;0,3399;7,884;0,396;4,840;56,099;34,753;87,021;94,900;0,941;3891,999;17,292;11,885;9,094;10,752;89,041;17,681;0,940;8,575;0,599;6,159;5698488,305;adhesive;3
5,433;131,473;0,472;568,255;0,3526;7,283;0,528;6,138;87,790;43,682;198,699;0,000;0,951;4560,188;15,983;10,143;7,621;11,133;88,739;15,219;0,813;8,084;0,513;5,895;5698488,305;adhesive;3
5,818;89,202;0,512;540,746;0,3197;8,072;1,172;6,796;59,700;29,502;101,024;180,000;0,899;4169,898;15,853;14,876;6,650;13,132;89,165;20,698;0,754;9,017;0,777;5,983;5698488,305;adhesive;3
7,230;131,166;0,417;693,773;0,5330;9,566;0,806;5,447;93,900;37,266;74,209;116,400;1,188;4642,855;20,953;14,248;8,200;13,661;90,312;22,305;0,952;11,727;0,705;7,558;5698488,305;adhesive;3
9,599;130,615;0,581;819,755;0,6749;14,189;2,097;10,551;88,652;41,963;184,352;90,000;1,356;4379,554;24,060;29,299;7,942;14,785;89,598;40,382;1,038;14,620;1,685;9,184;5698488,305;adhesive;3
7,758;111,112;0,421;682,035;0,4388;10,330;0,969;5,020;74,062;37,050;117,854;98,100;1,072;3625,180;21,212;17,151;6,386;14,915;88,908;26,276;0,843;13,067;0,850;8,446;5698488,305;adhesive;3
5,405;87,334;0,626;543,599;0,2868;7,210;0,140;4,702;50,289;37,044;113,289;180,000;0,854;3635,206;15,735;9,196;9,374;11,055;88,565;14,483;0,937;7,826;0,466;5,677;5698488,305;adhesive;3
5,774;82,629;0,354;462,998;0,2275;7,936;1,124;6,213;53,625;29,004;133,812;180,000;0,756;3428,188;15,015;14,183;7,293;15,847;91,161;20,881;0,722;9,669;0,715;5,648;5698488,305;adhesive;3
5,354;95,370;0,498;527,707;0,3207;6,948;0,356;4,040;61,995;33,375;151,121;0,000;0,912;4593,607;15,377;8,939;6,522;13,730;88,850;15,310;0,761;8,557;0,429;5,788;5698488,305;adhesive;3
7,953;111,231;0,631;740,534;0,6223;11,153;1,581;8,970;70,964;40,267;131,831;179,700;1,301;4999,551;21,422;19,029;8,320;14,984;90,801;26,676;0,944;12,574;1,043;7,977;5698488,305;adhesive;3
6,404;78,406;0,280;634,326;0,4178;8,331;0,544;4,097;46,448;31,958;92,910;180,000;1,045;4232,162;19,286;11,709;7,738;12,532;91,263;19,331;0,840;10,127;0,586;6,787;5698488,305;adhesive;3
5,439;92,301;0,250;454,185;0,2305;7,633;0,977;6,560;59,020;33,281;109,068;180,000;0,759;3436,103;14,155;13,475;8,447;14,633;89,895;19,726;0,807;8,422;0,725;5,249;5698488,305;adhesive;3
5,963;140,130;0,645;478,913;0,3008;8,854;1,378;8,970;96,508;43,622;97,273;180,000;0,873;4131,203;13,952;17,408;10,551;15,900;89,662;23,886;0,920;9,448;0,944;5,377;5698488,305;adhesive;3
5,185;88,786;0,481;576,092;0,2829;6,551;0,095;3,946;53,999;34,787;129,463;180,000;0,853;3630,281;17,024;6,391;6,402;9,109;91,071;12,402;0,707;7,801;0,322;5,883;5698488,305;adhesive;3
6,328;107,426;0,272;464,106;0,3187;8,134;-0,656;4,421;51,498;55,928;338,948;3,000;0,891;6328,367;19,827;5,839;12,164;7,080;88,355;12,933;1,197;8,511;0,311;6,859;5698488,305;adhesive;3
6,607;82,532;0,769;372,380;0,1984;8,249;-0,410;3,538;38,927;43,606;332,514;180,000;0,693;4980,555;19,303;6,538;9,578;7,952;85,339;13,376;0,983;9,129;0,333;7,735;5698488,305;adhesive;3
9,159;107,049;0,531;519,239;0,3306;11,605;0,099;3,263;54,296;52,753;298,591;90,000;0,919;5086,438;28,224;12,617;11,013;11,798;90,299;23,940;1,144;14,902;0,588;10,571;5698488,305;adhesive;3
7,989;90,064;0,232;453,995;0,2866;11,033;-1,342;5,039;36,483;53,581;245,475;89,800;0,851;4883,642;16,035;6,913;25,279;9,461;79,736;12,558;2,529;8,236;0,346;7,766;5698488,305;adhesive;3
8,697;81,735;0,746;489,191;0,3241;10,963;-0,320;2,872;40,095;41,640;272,615;0,000;0,908;5014,149;26,772;8,177;13,715;8,866;86,785;18,646;1,562;12,284;0,428;9,772;5698488,305;adhesive;3
10,212;116,080;0,193;512,587;0,3025;12,970;0,229;3,400;60,160;55,921;266,038;0,000;0,868;5019,250;31,092;14,785;11,192;10,854;88,134;25,747;1,348;15,706;0,731;11,707;5698488,305;adhesive;3
9,546;105,813;0,848;467,091;0,2615;12,378;-0,044;3,711;55,718;50,095;346,864;0,000;0,810;4574,963;27,037;12,853;16,940;15,785;90,837;24,894;1,469;15,373;0,573;10,165;5698488,305;adhesive;3
10,551;92,774;0,440;466,734;0,3044;13,469;-0,933;3,326;38,956;53,817;293,589;60,000;0,880;4545,766;25,821;5,514;24,202;6,536;79,411;15,765;2,395;12,250;0,320;12,335;5698488,305;adhesive;3
8,399;88,354;0,402;533,520;0,3283;11,002;0,886;3,332;47,156;41,198;228,378;133,000;0,914;4451,139;17,928;23,409;7,722;21,028;91,182;28,365;0,811;18,573;0,473;8,468;5698488,305;adhesive;3
14,170;103,051;0,154;451,692;0,2651;16,802;-0,042;2,157;51,571;51,480;265,520;140,800;0,804;4393,449;52,125;8,766;7,919;4,999;93,156;29,483;1,501;20,982;0,556;17,390;5698488,305;adhesive;3
12,963;122,636;0,457;475,540;0,3148;15,871;-0,291;2,414;61,438;61,198;408,258;150,000;0,890;5066,739;40,376;7,838;14,908;7,304;85,116;24,541;1,696;18,734;0,421;16,704;5698488,305;adhesive;3
9,228;118,903;0,786;452,786;0,3057;11,856;-0,583;3,838;65,033;53,870;303,386;90,000;0,875;5371,549;26,232;9,842;17,881;7,931;85,602;18,885;1,731;12,108;0,501;10,288;5698488,305;adhesive;3
10,190;108,435;0,759;488,689;0,3185;12,284;0,428;2,560;62,334;46,100;296,984;0,000;0,899;4734,843;29,662;12,130;5,476;18,805;93,839;27,216;0,894;16,637;0,552;11,385;5698488,305;adhesive;3
11,863;96,788;0,344;434,877;0,2427;13,752;0,062;2,017;41,058;55,731;365,620;90,000;0,775;4359,327;30,800;10,596;8,912;25,812;90,367;25,725;1,306;17,573;0,318;12,807;5698488,305;adhesive;3
4,595;105,849;0,671;446,132;0,2237;6,797;1,620;12,250;62,252;43,598;145,580;2,600;0,745;3883,204;11,662;12,494;7,403;14,577;90,175;16,684;0,677;7,088;0,674;4,317;5698488,305;adhesive;3
13,352;114,910;0,140;462,520;0,3037;16,146;0,093;2,525;59,320;55,591;241,952;138,200;0,867;4436,893;45,550;12,614;10,528;9,344;93,687;31,895;1,423;20,734;0,639;15,624;5698488,305;adhesive;3
12,537;132,696;0,180;466,813;0,2277;14,881;-0,277;2,633;55,637;77,059;296,611;141,400;0,740;4145,098;42,147;6,280;10,860;4,515;89,425;23,016;1,376;17,954;0,397;15,353;5698488,305;adhesive;3
14,375;101,336;0,425;520,699;0,3293;17,356;0,314;2,290;50,933;50,404;285,984;90,000;0,912;4800,800;34,432;23,655;10,713;22,045;86,983;36,392;1,739;25,939;0,389;15,337;5698488,305;adhesive;3
13,220;95,237;0,310;437,309;0,2592;15,629;-0,192;2,105;41,902;53,335;292,170;180,000;0,803;5048,095;38,680;7,294;11,926;13,992;87,548;26,068;1,858;18,264;0,330;15,051;5698488,305;adhesive;3
12,852;98,881;0,415;474,463;0,3015;15,077;-0,218;2,225;49,940;48,940;483,618;90,000;0,867;5379,992;41,035;6,358;13,471;4,740;87,753;24,226;1,447;17,897;0,420;15,503;5698488,305;adhesive;3
10,302;100,130;0,593;442,350;0,2251;14,113;0,687;3,633;51,351;48,779;397,286;90,000;0,747;4058,211;22,930;28,682;12,547;17,053;83,763;35,298;1,376;22,072;0,792;11,386;5698488,305;adhesive;3
4,375;92,994;0,512;429,863;0,2079;6,553;1,771;14,120;57,021;35,973;99,462;2,100;0,717;4113,791;11,265;11,327;7,316;14,155;89,573;14,392;0,682;6,540;0,623;4,164;5698488,305;adhesive;3
12,766;120,287;0,360;494,126;0,3269;15,377;-0,054;3,038;50,104;70,184;303,031;148,900;0,902;5594,396;44,106;10,442;18,482;9,972;96,945;29,033;1,194;20,275;0,523;14,867;5698488,305;adhesive;3
7,402;112,492;0,810;591,228;0,4674;11,422;-2,221;8,807;34,636;77,856;251,878;88,600;1,082;6845,999;17,304;5,025;29,405;7,084;85,378;11,348;2,533;7,606;0,263;6,457;5698488,305;adhesive;3
9,586;92,435;0,404;502,653;0,3370;11,906;-0,612;3,029;35,202;57,233;315,882;141,400;0,906;5697,641;26,103;7,716;16,799;5,619;80,579;16,258;1,716;11,820;0,382;11,681;5698488,305;adhesive;3
6,797;80,990;0,147;411,585;0,1906;8,750;0,107;3,047;41,421;39,569;247,328;150,600;0,678;4345,432;18,406;10,187;8,630;14,303;84,215;17,747;0,978;11,153;0,435;8,017;5698488,305;adhesive;3
11,214;84,616;0,432;477,383;0,2959;13,658;0,257;2,346;41,559;43,057;473,338;89,800;0,853;5695,706;30,911;14,644;8,728;19,467;89,713;28,464;1,297;19,574;0,416;12,416;5698488,305;adhesive;3
15,166;95,318;0,316;428,364;0,2420;16,382;-0,070;1,520;41,069;54,248;359,656;150,000;0,771;4376,740;35,535;5,434;12,788;3,828;62,635;20,447;0,856;19,423;0,341;17,754;5698488,305;adhesive;3
4,427;98,151;0,373;424,706;0,2346;6,362;1,052;8,358;61,442;36,708;75,440;0,000;0,762;4354,578;11,019;11,240;7,187;15,315;89,157;15,579;0,688;6,966;0,592;4,211;5698488,305;adhesive;3
10,002;89,555;0,277;444,653;0,2398;12,231;0,206;2,519;36,607;52,948;301,656;90,000;0,765;4830,349;30,198;11,757;9,543;16,189;92,611;25,591;1,119;16,966;0,446;11,133;5698488,305;adhesive;3
9,182;93,367;0,223;435,100;0,2409;11,201;0,388;2,624;49,865;43,502;235,834;30,000;0,769;4683,132;30,112;11,854;5,952;12,808;95,284;24,583;0,838;15,708;0,517;10,459;5698488,305;adhesive;3
7,235;93,559;0,423;476,955;0,3182;9,010;-0,349;3,368;42,199;51,360;235,037;179,800;0,895;5989,260;23,441;6,618;9,802;7,508;89,227;15,572;1,044;10,336;0,357;8,453;5698488,305;adhesive;3
13,384;125,176;0,394;414,915;0,2259;15,921;-0,080;2,443;50,120;75,056;409,916;59,000;0,749;3956,725;48,131;7,793;12,976;6,931;94,850;28,214;1,440;20,515;0,453;15,709;5698488,305;adhesive;3
6,998;81,110;0,354;551,639;0,3355;8,804;0,391;3,613;51,835;29,275;134,583;61,000;0,921;4960,680;22,945;10,523;6,038;9,415;90,793;18,253;0,876;10,550;0,525;7,830;5698488,305;adhesive;3
12,672;107,334;0,598;535,877;0,3251;16,104;-0,104;2,951;55,616;51,718;291,427;90,200;0,917;4145,098;38,492;15,531;17,239;10,575;86,834;31,090;2,107;18,920;0,766;14,187;5698488,305;adhesive;3
8,240;78,955;0,712;485,407;0,2835;10,499;0,541;3,029;42,266;36,690;334,578;0,000;0,846;4537,675;24,220;15,324;6,661;15,227;92,094;24,736;0,861;15,694;0,528;9,225;5698488,305;adhesive;3
10,921;121,751;0,362;483,373;0,3000;13,700;-0,585;3,256;55,874;65,877;383,270;106,000;0,860;5369,790;33,610;8,308;16,858;5,740;84,580;20,419;1,999;14,212;0,452;12,650;5698488,305;adhesive;3
4,462;105,595;0,454;579,969;0,4488;6,496;-2,016;15,211;34,093;71,501;82,322;90,000;1,066;6854,090;12,704;5,516;10,860;9,887;87,929;10,146;0,966;6,071;0,276;4,624;5698488,305;adhesive;3
10,081;104,413;0,761;474,697;0,2987;13,931;-1,208;4,503;41,465;62,948;291,343;90,000;0,867;4611,899;25,072;9,023;34,621;7,214;84,878;17,661;3,259;10,852;0,449;9,050;5698488,305;adhesive;3
13,279;116,348;0,452;489,368;0,3089;16,113;-0,034;2,460;51,494;64,854;288,635;45,600;0,886;4620,165;45,215;10,967;11,501;7,718;90,844;28,542;1,584;20,241;0,573;15,965;5698488,305;adhesive;3
7,195;81,780;0,752;469,429;0,2462;8,936;0,253;3,271;51,883;29,897;180,362;89,500;0,780;4355,985;23,897;10,329;5,956;7,435;89,922;17,328;0,844;10,484;0,492;8,476;5698488,305;adhesive;3
12,088;108,757;0,247;571,209;0,4089;14,672;-0,310;2,571;62,356;46,400;268,413;0,000;1,034;4455,888;37,890;10,055;14,866;5,128;85,299;22,886;1,739;16,022;0,516;14,608;5698488,305;adhesive;3
12,561;111,347;0,223;477,520;0,3176;15,024;0,272;2,463;66,063;45,284;309,349;0,000;0,892;5227,675;37,615;13,508;9,313;16,751;93,735;30,493;1,238;20,186;0,573;13,900;5698488,305;adhesive;3
9,363;93,109;0,210;480,758;0,3373;12,330;-1,039;4,312;35,163;57,946;296,778;179,700;0,919;6219,670;25,602;6,407;23,747;7,039;85,060;16,394;2,259;11,459;0,351;9,858;5698488,305;adhesive;3
8,670;100,686;0,335;446,813;0,2509;10,891;0,127;3,169;44,421;56,265;295,797;37,500;0,785;4683,660;28,490;11,417;9,908;10,866;92,383;22,867;1,099;13,959;0,551;9,689;5698488,305;adhesive;3
19,152;148,947;0,399;550,600;0,4203;22,483;-0,553;2,726;53,169;95,778;285,071;90,000;1,040;5368,735;49,807;6,262;25,202;3,637;77,181;28,589;2,551;24,037;0,443;22,245;5698488,305;adhesive;3
13,434;122,655;0,423;533,197;0,3823;18,457;-1,518;4,839;47,949;74,706;347,377;90,000;0,983;5734,929;27,664;6,223;43,149;5,647;79,860;16,647;4,325;12,840;0,348;12,678;5698488,305;adhesive;3
13,967;110,702;0,685;581,567;0,4401;17,162;0,176;2,506;60,522;50,180;309,467;150,000;1,072;4900,000;44,466;16,070;11,436;12,026;91,074;34,676;1,620;22,668;0,726;16,220;5698488,305;adhesive;3
8,490;106,768;0,292;525,046;0,3224;12,186;1,151;5,369;60,338;46,430;151,910;96,900;0,907;4677,680;21,070;31,448;9,867;12,676;89,450;35,027;1,061;12,547;1,665;7,850;5698488,305;adhesive;3
5,497;84,063;0,588;492,313;0,2766;7,403;-0,505;4,446;47,474;36,588;67,360;178,800;0,835;4332,416;15,293;7,582;12,048;9,903;86,122;12,765;1,205;7,350;0,379;5,710;5698488,305;adhesive;3
6,067;80,459;0,473;526,942;0,3233;8,141;-0,005;4,546;43,461;36,998;116,651;179,400;0,912;4336,110;17,344;10,724;11,228;10,932;88,342;16,566;1,059;8,774;0,537;6,444;5698488,305;adhesive;3
23,390;232,799;0,701;524,175;0,3385;32,411;1,202;5,553;151,772;81,027;402,905;0,200;0,936;4571,093;66,557;76,545;20,492;10,663;89,535;96,485;2,750;33,453;3,894;23,699;5698488,305;adhesive;3
12,522;97,908;0,500;455,430;0,2867;16,635;-1,220;3,426;35,733;62,174;464,427;70,500;0,842;5556,053;20,698;7,289;48,540;9,878;79,468;15,550;4,798;10,878;0,366;10,679;5698488,305;adhesive;3
15,224;126,474;0,688;575,153;0,4021;18,836;0,412;2,492;63,275;63,199;363,637;90,000;1,033;4290,732;48,206;20,795;8,693;15,495;93,505;40,360;1,439;28,954;0,619;17,549;5698488,305;adhesive;3
15,393;127,995;0,575;579,015;0,4123;18,598;-0,225;2,511;65,444;62,550;284,303;48,600;1,041;4235,328;55,881;11,952;15,302;3,287;91,346;29,436;2,052;21,579;0,555;18,368;5698488,305;adhesive;3
8,638;115,690;0,359;549,116;0,3551;13,626;1,933;9,224;74,490;41,200;146,086;41,800;0,948;3963,936;20,047;37,367;11,894;11,534;86,920;47,448;1,217;10,851;2,022;7,738;5698488,305;adhesive;3
8,557;109,857;0,703;533,866;0,3277;13,175;1,470;7,533;70,174;39,683;229,722;178,900;0,921;4239,021;19,961;39,227;13,778;9,595;84,689;43,028;1,454;9,593;1,911;7,795;5698488,305;adhesive;3
7,364;131,080;0,658;518,709;0,2952;11,370;1,804;10,146;88,408;42,671;130,449;61,500;0,865;3857,877;15,710;23,338;12,263;16,927;88,647;32,809;1,130;11,206;1,369;6,279;5698488,305;adhesive;3
5,781;101,671;0,418;512,868;0,3017;8,186;0,818;6,837;57,643;44,028;73,879;67,100;0,874;4216,508;15,168;14,106;9,527;13,229;88,052;19,437;0,952;8,641;0,742;5,736;5698488,305;adhesive;3
33,179;317,603;0,276;455,916;0,4512;46,694;1,671;6,485;210,698;106,905;260,233;30,000;1,131;3683,926;85,474;108,592;16,901;14,320;93,419;155,666;2,688;49,346;6,373;30,932;5698488,305;adhesive;3
36,104;522,742;0,204;445,561;0,6157;54,613;-3,069;18,288;120,659;402,083;264,308;8,200;1,395;906,339;72,154;14,106;104,130;8,815;77,913;45,392;10,588;38,601;0,776;36,255;5698488,305;adhesive;3
13,602;145,589;0,271;543,327;0,3820;16,550;-0,063;2,530;71,768;73,821;280,734;90,000;0,989;4764,040;31,711;15,510;20,020;26,230;87,980;31,701;2,169;20,472;0,501;13,627;5698488,305;adhesive;3
12,608;111,310;0,638;516,153;0,3290;16,231;0,401;3,141;58,443;52,867;360,140;90,000;0,911;4540,489;33,691;22,213;15,734;18,598;90,288;35,937;1,686;23,150;0,742;13,172;5698488,305;adhesive;3
11,372;112,420;0,554;536,766;0,3462;14,346;0,625;2,999;56,419;56,001;343,143;39,000;0,936;4553,505;28,426;22,532;9,447;20,706;91,923;35,326;1,115;21,864;0,692;12,021;5698488,305;adhesive;3
13,455;130,869;0,667;463,355;0,2511;16,893;0,552;2,996;76,652;54,217;362,954;90,000;0,789;3634,678;39,961;20,450;8,929;17,111;92,650;39,097;1,354;23,994;0,849;14,887;5698488,305;adhesive;3
12,917;140,256;0,623;420,598;0,2144;16,966;0,740;3,497;82,565;57,692;345,818;2,500;0,739;3605,305;32,383;27,885;10,690;19,170;88,412;41,253;1,333;25,059;0,987;14,380;5698488,305;adhesive;3
19,082;150,513;0,699;459,536;0,2974;23,129;0,229;2,404;71,361;79,152;312,608;90,000;0,902;3323,360;55,856;22,543;15,773;17,620;92,534;48,829;2,066;32,612;0,768;21,217;5698488,305;adhesive;3
7,363;99,135;0,201;455,921;0,2257;11,954;2,570;12,053;64,204;34,931;141,605;90,000;0,751;3585,606;17,872;32,027;6,744;11,996;89,812;50,239;0,804;9,577;1,779;6,470;5698488,305;adhesive;3
90,320;531,530;0,478;520,828;1,285;108,129;0,492;2,539;295,625;235,905;318,218;74,500;2,073;2103,065;193,134;156,889;71,765;27,762;90,901;265,164;8,622;150,897;5,289;89,880;5698488,305;adhesive;3
11,100;107,321;0,328;507,179;0,3118;14,382;-0,366;3,565;53,057;54,263;286,407;90,000;0,886;4825,600;32,272;12,017;19,692;10,998;87,029;24,624;1,958;16,275;0,587;12,558;5698488,305;adhesive;3
10,735;89,176;0,342;459,015;0,2524;13,135;-0,774;2,576;41,197;47,979;337,553;179,800;0,779;4918,995;24,593;4,434;23,237;4,809;75,914;13,905;1,940;12,233;0,262;14,107;5698488,305;adhesive;3
15,404;120,470;0,627;514,201;0,3772;19,406;-1,179;3,224;48,443;72,027;339,573;0,000;0,980;5549,545;21,804;5,802;45,350;6,145;70,200;13,536;4,591;12,914;0,308;16,055;5698488,305;adhesive;3
14,773;139,157;0,367;472,436;0,3103;17,657;0,306;2,662;56,403;82,754;414,701;90,000;0,897;5141,667;41,880;19,509;11,257;19,137;95,865;38,322;1,192;25,432;0,639;16,448;5698488,305;adhesive;3
5,481;99,093;0,526;486,861;0,2538;7,922;1,265;7,902;62,863;36,230;184,609;0,200;0,797;3874,938;13,637;14,852;8,357;15,321;90,003;21,280;0,778;8,410;0,836;5,154;5698488,305;adhesive;3
