Sa;Sz;Str;Spc;Sdr;Sq;Ssk;Sku;Sp;Sv;Sal;Std;Sdq;Spd;Sk;Spk;Svk;Smr1;Smr2;Sxp;Vvv;Vvc;Vmp;Vmc;A;Class;ClassNo.
3,842;68,725;0,683;604,037;0,3938;5,006;-0,061;4,027;32,929;35,796;264,610;9,100;1,012;4749,266;11,505;5,703;5,870;10,665;88,317;9,949;0,623;5,687;0,284;4,219;5698488,305;abrasive;1
3,770;71,675;0,728;530,675;0,2976;4,874;-0,173;3,934;36,455;35,221;305,262;10,700;0,873;4116,781;11,484;4,960;5,896;10,638;88,944;9,391;0,614;5,610;0,246;4,147;5698488,305;abrasive;1
3,913;80,754;0,531;619,819;0,4321;5,042;-0,153;4,140;35,679;45,074;175,010;8,000;1,062;4898,065;12,116;5,225;5,724;10,610;89,468;9,917;0,612;5,900;0,259;4,306;5698488,305;abrasive;1
4,164;135,946;0,533;678,643;0,5197;5,425;-0,137;4,467;33,520;102,426;216,168;5,400;1,171;5246,670;12,600;5,934;6,537;10,938;89,130;10,734;0,674;6,238;0,294;4,533;5698488,305;abrasive;1
4,424;82,937;0,482;663,156;0,4853;5,706;0,049;3,966;39,020;43,917;228,260;9,300;1,132;5065,684;13,728;6,355;6,232;10,416;89,565;11,364;0,676;6,650;0,316;4,862;5698488,305;abrasive;1
4,403;90,634;0,308;650,058;0,4560;5,702;0,024;4,136;36,891;53,744;126,227;7,200;1,101;4694,741;13,439;6,469;6,177;10,685;88,917;11,388;0,674;6,620;0,322;4,868;5698488,305;abrasive;1
3,853;83,567;0,630;625,510;0,4592;5,002;-0,152;4,053;37,822;45,745;208,426;3,500;1,091;5318,432;11,601;5,345;5,973;10,906;88,552;9,801;0,632;5,760;0,264;4,219;5698488,305;abrasive;1
3,958;99,865;0,548;608,773;0,4358;5,090;-0,199;3,751;42,725;57,140;183,979;179,900;1,061;5235,414;12,205;4,950;6,119;10,071;88,714;9,614;0,653;5,844;0,247;4,367;5698488,305;abrasive;1
3,765;78,048;0,521;593,435;0,4220;4,881;-0,148;4,084;30,430;47,618;137,906;0,200;1,045;5118,274;11,469;5,155;5,781;10,690;88,980;9,511;0,603;5,637;0,256;4,148;5698488,305;abrasive;1
4,097;79,819;0,584;648,098;0,5260;5,326;-0,046;3,926;35,472;44,348;236,492;0,000;1,173;5615,151;12,322;6,055;6,173;10,932;88,638;10,708;0,656;6,143;0,300;4,489;5698488,305;abrasive;1
3,939;80,527;0,618;571,291;0,3828;5,144;-0,192;4,500;36,717;43,810;228,906;0,000;0,995;4812,057;11,824;5,444;6,278;10,047;87,954;9,582;0,656;5,713;0,272;4,364;5698488,305;abrasive;1
4,250;70,879;0,468;626,959;0,4592;5,488;-0,142;3,920;33,382;37,497;193,287;0,200;1,091;5099,982;13,058;5,679;6,429;10,329;88,910;10,568;0,686;6,315;0,283;4,681;5698488,305;abrasive;1
4,261;104,642;0,402;585,867;0,3885;5,485;-0,117;4,211;65,815;38,827;169,735;10,800;1,002;4712,681;13,293;5,540;6,294;9,946;89,406;10,443;0,665;6,320;0,277;4,734;5698488,305;abrasive;1
4,415;77,569;0,489;609,007;0,4179;5,722;-0,042;4,267;41,245;36,324;241,795;9,900;1,047;4827,359;13,565;6,153;6,556;10,544;89,335;11,091;0,690;6,605;0,306;4,860;5698488,305;abrasive;1
4,027;80,430;0,549;650,621;0,4873;5,248;-0,031;3,977;37,840;42,590;182,671;4,600;1,128;5284,310;11,927;6,002;6,072;11,649;88,536;10,649;0,646;6,104;0,296;4,389;5698488,305;abrasive;1
3,786;64,360;0,679;503,754;0,2801;4,928;-0,134;4,118;30,998;33,361;241,888;0,300;0,843;3974,665;11,457;5,391;5,890;10,538;88,655;9,617;0,618;5,615;0,268;4,153;5698488,305;abrasive;1
3,953;65,353;0,553;571,471;0,3727;5,132;-0,105;3,957;30,644;34,709;214,695;2,300;0,977;4683,484;11,965;5,639;6,011;10,792;88,830;10,208;0,635;5,904;0,280;4,333;5698488,305;abrasive;1
3,877;71,736;0,447;522,996;0,2993;5,078;-0,123;4,310;37,054;34,682;168,214;178,200;0,878;4091,981;11,556;5,568;6,256;11,142;88,566;9,908;0,651;5,777;0,276;4,193;5698488,305;abrasive;1
4,056;70,801;0,320;564,178;0,3522;5,299;-0,092;4,257;33,265;37,536;121,498;2,300;0,956;4405,585;12,173;5,900;6,425;11,123;88,969;10,522;0,663;6,075;0,292;4,399;5698488,305;abrasive;1
4,319;84,143;0,450;596,526;0,4146;5,668;-0,163;4,588;42,777;41,366;164,891;2,300;1,044;4716,199;12,877;6,319;6,902;10,795;88,414;11,081;0,717;6,383;0,314;4,710;5698488,305;abrasive;1
4,230;90,303;0,390;569,950;0,3646;5,492;-0,024;4,076;38,367;51,936;169,468;4,400;0,970;4489,131;12,765;6,356;6,149;10,358;88,309;10,991;0,669;6,228;0,317;4,666;5698488,305;abrasive;1
4,432;158,363;0,214;606,053;0,4105;5,745;0,075;4,559;119,601;38,763;82,219;4,000;1,032;4779,518;13,625;6,441;6,183;10,858;89,467;11,353;0,676;6,695;0,321;4,852;5698488,305;abrasive;1
4,094;79,179;0,376;648,567;0,4727;5,351;-0,164;4,474;36,072;43,107;137,088;0,000;1,117;5023,295;12,385;5,825;6,514;10,652;88,962;10,448;0,672;6,060;0,290;4,464;5698488,305;abrasive;1
3,945;69,697;0,704;532,556;0,2987;5,209;-0,039;4,629;31,682;38,015;250,065;179,800;0,878;3952,855;11,683;6,216;6,320;10,537;88,069;10,178;0,667;5,731;0,311;4,256;5698488,305;abrasive;1
4,312;213,162;0,272;582,208;0,4084;7,617;8,968;169,506;172,539;40,623;40,416;35,900;1,033;4231,106;12,272;9,915;6,541;10,763;88,558;10,612;0,678;6,065;0,510;4,469;5698488,305;abrasive;1
4,230;86,723;0,500;580,521;0,3517;5,532;0,066;4,753;44,821;41,902;188,275;3,600;0,956;4247,815;12,898;6,521;6,202;10,280;89,094;11,002;0,658;6,228;0,327;4,641;5698488,305;abrasive;1
4,213;129,415;0,517;579,251;0,3616;5,525;0,019;4,430;37,498;91,917;202,983;1,000;0,970;4339,628;12,451;6,697;6,373;11,078;88,305;11,276;0,675;6,267;0,334;4,593;5698488,305;abrasive;1
4,305;78,168;0,479;514,922;0,2739;5,616;-0,141;4,271;35,873;42,295;267,733;180,000;0,841;3584,375;12,974;5,989;6,809;10,980;88,813;10,882;0,708;6,442;0,296;4,696;5698488,305;abrasive;1
4,560;86,671;0,543;573,996;0,3607;5,889;-0,104;4,087;49,897;36,774;294,660;177,100;0,965;4221,257;13,925;6,071;6,815;10,409;88,702;11,281;0,722;6,787;0,302;5,077;5698488,305;abrasive;1
4,502;159,803;0,411;596,537;0,4222;5,982;0,195;7,108;108,445;51,357;141,561;177,400;1,051;4462,748;13,399;7,179;6,992;10,812;88,689;11,574;0,727;6,626;0,360;4,882;5698488,305;abrasive;1
4,297;120,933;0,273;672,502;0,5015;5,669;-0,101;4,915;40,771;80,162;100,124;0,000;1,157;5025,582;12,615;6,434;6,869;11,462;88,244;11,071;0,711;6,433;0,319;4,680;5698488,305;abrasive;1
4,205;81,589;0,455;614,937;0,4090;5,550;-0,324;4,897;33,606;47,984;174,157;0,000;1,042;4524,132;12,628;5,945;7,261;10,414;88,725;10,557;0,727;6,136;0,296;4,541;5698488,305;abrasive;1
4,097;70,152;0,431;550,575;0,3199;5,349;-0,175;4,323;33,260;36,891;163,399;0,000;0,911;4125,223;12,451;5,731;6,646;10,299;88,975;10,265;0,676;6,019;0,286;4,478;5698488,305;abrasive;1
4,348;107,934;0,393;588,916;0,3728;5,767;-0,174;5,128;58,918;49,016;157,394;180,000;0,994;4249,574;12,839;6,407;7,427;10,916;88,354;11,008;0,755;6,369;0,320;4,677;5698488,305;abrasive;1
4,495;275,408;0,345;590,312;0,3705;6,309;3,394;98,479;229,767;45,641;134,264;5,700;0,982;4162,159;13,338;6,843;7,156;11,383;88,970;11,280;0,735;6,685;0,343;4,836;5698488,305;abrasive;1
4,422;74,778;0,608;553,205;0,3191;5,705;-0,271;3,930;34,857;39,921;298,061;3,900;0,910;3914,336;13,464;5,330;6,910;10,270;88,240;10,448;0,730;6,532;0,265;4,944;5698488,305;abrasive;1
4,342;81,772;0,412;583,116;0,3508;5,629;-0,068;4,129;36,297;45,475;186,218;3,000;0,957;4101,830;13,325;6,256;6,474;9,939;88,826;10,941;0,692;6,357;0,313;4,784;5698488,305;abrasive;1
4,390;81,877;0,309;603,094;0,3876;5,688;-0,156;4,278;33,753;48,124;138,943;0,000;1,008;4241,132;13,596;6,087;6,768;9,619;89,146;10,912;0,709;6,383;0,304;4,824;5698488,305;abrasive;1
4,183;75,359;0,550;588,414;0,3725;5,512;-0,102;4,352;35,178;40,181;212,156;0,100;0,985;4434,958;12,340;6,293;7,006;11,040;88,304;10,787;0,722;6,161;0,313;4,490;5698488,305;abrasive;1
4,212;84,674;0,315;591,675;0,3873;5,530;-0,132;4,480;35,378;49,296;131,190;0,100;1,011;4414,555;12,621;6,147;6,794;10,923;88,805;10,787;0,696;6,263;0,306;4,579;5698488,305;abrasive;1
4,202;74,247;0,313;559,125;0,3218;5,448;-0,117;4,184;37,467;36,780;123,711;1,500;0,910;4037,104;13,027;5,890;6,428;9,451;89,013;10,373;0,679;6,086;0,294;4,623;5698488,305;abrasive;1
4,295;84,016;0,364;633,569;0,4331;5,599;-0,070;4,530;36,814;47,202;131,825;3,900;1,071;4562,475;13,201;6,155;6,683;10,382;89,518;10,858;0,689;6,367;0,307;4,668;5698488,305;abrasive;1
4,165;78,113;0,494;588,491;0,3700;5,467;-0,090;4,578;38,208;39,905;197,092;2,700;0,984;4328,195;12,553;6,397;6,647;10,193;88,795;10,691;0,677;6,072;0,320;4,545;5698488,305;abrasive;1
4,164;79,929;0,515;557,202;0,3175;5,450;-0,193;4,471;38,019;41,910;201,899;0,000;0,911;3983,635;12,402;5,987;6,662;10,300;87,901;10,469;0,697;6,049;0,299;4,578;5698488,305;abrasive;1
4,279;80,282;0,447;603,460;0,3963;5,535;-0,146;4,060;37,234;43,047;173,051;179,800;1,022;4496,166;13,116;5,862;6,494;9,729;88,520;10,518;0,693;6,226;0,293;4,738;5698488,305;abrasive;1
4,240;68,308;0,507;556,581;0,3242;5,511;-0,137;4,076;31,292;37,015;212,260;179,900;0,918;4051,879;12,842;5,912;6,587;10,567;88,630;10,694;0,694;6,292;0,294;4,652;5698488,305;abrasive;1
4,302;73,649;0,404;633,968;0,4444;5,583;-0,293;4,277;33,862;39,787;205,832;180,000;1,081;4864,471;13,077;5,552;6,902;9,673;88,031;10,306;0,730;6,199;0,279;4,755;5698488,305;abrasive;1
4,138;110,576;0,361;581,173;0,3687;5,365;-0,155;4,104;67,654;42,921;154,848;0,000;0,980;4461,868;12,493;5,661;6,397;10,087;88,049;10,249;0,681;6,030;0,283;4,583;5698488,305;abrasive;1
4,103;82,104;0,386;571,006;0,3499;5,254;-0,110;3,657;45,726;36,378;143,451;3,400;0,948;4306,737;12,718;5,201;5,896;10,320;89,056;10,017;0,638;6,146;0,259;4,586;5698488,305;abrasive;1
4,167;81,141;0,400;589,053;0,3893;5,376;-0,193;4,192;33,157;47,984;173,873;0,300;1,001;4622,804;12,963;5,375;6,356;9,885;89,311;10,147;0,662;6,156;0,269;4,624;5698488,305;abrasive;1
4,118;79,283;0,526;545,408;0,3231;5,397;-0,043;4,645;48,736;30,547;256,787;0,200;0,911;4272,088;12,401;5,915;6,613;10,581;88,698;10,308;0,683;6,069;0,295;4,488;5698488,305;abrasive;1
4,239;67,497;0,523;552,257;0,3193;5,520;-0,290;4,023;30,615;36,883;297,418;0,100;0,910;4032,707;12,692;5,521;7,088;10,226;87,848;10,372;0,740;6,152;0,275;4,648;5698488,305;abrasive;1
4,390;77,026;0,527;535,659;0,2948;5,751;-0,193;4,224;35,233;41,793;355,724;180,000;0,870;3979,414;13,072;6,205;7,331;10,597;88,194;11,052;0,757;6,412;0,309;4,770;5698488,305;abrasive;1
4,489;87,678;0,498;554,193;0,3192;5,812;-0,187;3,876;41,606;46,072;374,198;3,700;0,909;4025,848;13,530;5,905;7,027;10,913;88,465;11,173;0,737;6,730;0,291;4,958;5698488,305;abrasive;1
4,777;336,990;0,234;661,553;0,5072;7,979;8,848;202,166;277,442;59,548;48,883;89,800;1,165;5165,235;14,313;10,039;7,259;9,340;89,073;11,123;0,757;6,647;0,490;5,055;5698488,305;abrasive;1
4,189;123,084;0,419;614,640;0,4200;5,470;-0,192;4,877;80,900;42,184;173,483;0,100;1,047;4867,637;12,710;5,820;6,665;9,870;88,411;10,310;0,694;6,074;0,291;4,613;5698488,305;abrasive;1
4,256;107,350;0,323;629,571;0,4341;5,575;0,090;5,413;65,774;41,575;133,021;180,000;1,061;4838,264;12,743;6,347;6,407;10,503;88,132;10,855;0,686;6,259;0,317;4,692;5698488,305;abrasive;1
4,060;73,251;0,360;577,597;0,3676;5,309;-0,161;4,277;36,075;37,176;146,591;0,000;0,974;4663,433;12,087;5,796;6,570;10,554;88,041;10,167;0,684;5,960;0,288;4,449;5698488,305;abrasive;1
3,948;82,681;0,411;544,086;0,3335;5,143;-0,022;4,477;41,514;41,167;173,916;180,000;0,923;4453,953;12,049;5,810;6,125;9,746;88,701;9,928;0,644;5,708;0,290;4,322;5698488,305;abrasive;1
3,850;82,984;0,436;552,821;0,3531;4,977;-0,286;3,772;26,987;55,997;196,499;0,000;0,950;4851,279;11,505;4,820;6,284;9,914;87,316;9,118;0,666;5,540;0,241;4,283;5698488,305;abrasive;1
3,714;73,718;0,435;473,278;0,2276;4,858;-0,357;4,379;37,919;35,798;271,334;180,000;0,756;3688,499;11,121;4,646;6,546;10,310;88,148;8,845;0,664;5,383;0,232;4,046;5698488,305;abrasive;1
3,761;93,030;0,391;546,534;0,3126;4,914;-0,283;4,469;53,478;39,552;196,443;179,200;0,897;4301,109;11,457;5,117;6,397;9,832;88,821;9,269;0,647;5,428;0,256;4,081;5698488,305;abrasive;1
4,692;280,457;0,214;615,061;0,3957;6,773;5,714;158,161;225,704;54,753;68,605;0,000;1,011;4546,645;14,313;7,506;6,522;9,792;88,587;11,261;0,720;6,802;0,374;5,185;5698488,305;abrasive;1
4,664;245,000;0,276;652,327;0,4781;6,215;0,981;19,806;203,774;41,225;106,133;0,000;1,119;4905,628;14,125;7,682;6,335;10,598;88,976;11,862;0,704;6,894;0,386;5,093;5698488,305;abrasive;1
4,330;93,067;0,549;554,338;0,3403;5,665;0,108;4,641;45,533;47,534;258,154;0,200;0,936;4317,818;12,985;6,408;6,444;10,922;88,450;10,801;0,695;6,455;0,319;4,741;5698488,305;abrasive;1
4,452;144,677;0,427;655,873;0,5052;5,920;0,629;9,653;101,212;43,465;159,132;180,000;1,149;5349,388;13,540;7,133;6,279;10,253;88,874;11,168;0,688;6,529;0,358;4,874;5698488,305;abrasive;1
4,123;89,096;0,564;632,952;0,4809;5,368;0,028;4,475;46,343;42,753;184,716;0,000;1,116;5399,691;12,529;6,032;6,136;10,614;88,903;10,505;0,656;6,126;0,301;4,514;5698488,305;abrasive;1
4,057;97,008;0,465;634,183;0,4947;5,316;-0,048;4,536;46,408;50,601;182,589;179,400;1,134;5507,509;12,164;6,001;6,367;11,030;88,833;10,524;0,664;6,049;0,299;4,400;5698488,305;abrasive;1
4,043;82,270;0,555;629,477;0,4837;5,255;-0,077;4,258;43,802;38,468;215,034;179,400;1,121;5421,501;12,352;5,706;6,279;10,642;89,301;10,259;0,655;6,018;0,284;4,391;5698488,305;abrasive;1
3,824;68,508;0,685;530,950;0,3076;5,014;-0,136;4,411;30,486;38,022;322,527;178,900;0,886;4295,305;11,394;5,524;6,227;11,610;89,169;9,969;0,632;5,761;0,273;4,109;5698488,305;abrasive;1
4,668;107,180;0,420;654,724;0,5043;6,088;0,151;4,742;57,245;49,936;139,301;0,000;1,149;5100,333;14,276;7,220;6,517;10,829;89,434;12,170;0,706;7,054;0,359;5,104;5698488,305;abrasive;1
4,327;96,428;0,345;548,945;0,3423;5,709;0,268;5,028;49,439;46,989;103,027;177,200;0,933;4240,604;12,800;7,188;6,162;11,119;88,346;11,448;0,670;6,440;0,361;4,726;5698488,305;abrasive;1
4,119;209,632;0,316;529,468;0,3283;5,675;2,507;64,220;164,458;45,174;108,892;0,000;0,921;4315,707;12,240;6,939;6,021;11,026;88,625;10,859;0,648;6,127;0,348;4,457;5698488,305;abrasive;1
4,285;87,685;0,460;632,000;0,4817;5,635;0,207;4,872;48,877;38,808;171,631;0,000;1,123;5283,958;12,818;6,968;6,280;10,952;88,780;11,359;0,673;6,379;0,349;4,653;5698488,305;abrasive;1
3,938;85,000;0,468;551,936;0,3503;5,139;-0,052;4,276;46,286;38,715;195,893;0,000;0,949;4742,758;11,781;5,772;6,013;11,237;88,678;10,254;0,635;5,932;0,285;4,301;5698488,305;abrasive;1
3,775;95,393;0,660;471,821;0,2472;4,915;-0,122;4,127;62,115;33,278;256,151;177,100;0,788;3887,602;11,391;5,373;5,982;10,837;88,922;9,746;0,617;5,625;0,267;4,118;5698488,305;abrasive;1
3,991;96,000;0,307;614,786;0,4482;5,163;0,004;4,249;50,013;45,987;112,977;176,900;1,076;5176,492;12,263;5,473;5,921;10,547;89,120;9,965;0,633;5,966;0,273;4,388;5698488,305;abrasive;1
3,832;67,647;0,494;543,364;0,3492;4,936;-0,118;3,733;32,373;35,274;165,147;179,700;0,945;4686,826;11,756;5,149;5,722;10,429;88,953;9,644;0,610;5,705;0,256;4,231;5698488,305;abrasive;1
3,966;69,880;0,350;425,774;0,1823;5,167;-0,223;4,246;33,633;36,248;177,034;0,000;0,673;2781,280;11,933;5,500;6,385;10,562;88,535;9,992;0,655;5,870;0,273;4,356;5698488,305;abrasive;1
4,298;87,567;0,290;566,683;0,3719;5,642;-0,202;4,772;39,221;48,346;112,101;179,900;0,982;4472,070;12,906;6,123;7,015;10,384;88,403;10,756;0,726;6,281;0,305;4,686;5698488,305;abrasive;1
4,223;86,680;0,186;539,169;0,3250;5,514;-0,168;4,485;39,101;47,578;69,315;178,600;0,914;3998,058;12,714;5,868;6,708;10,478;88,426;10,502;0,704;6,193;0,293;4,621;5698488,305;abrasive;1
4,122;85,148;0,469;472,601;0,2421;5,402;-0,099;4,589;45,138;40,009;206,102;177,600;0,777;3615,858;12,387;5,967;6,631;11,097;89,068;10,608;0,678;6,175;0,295;4,465;5698488,305;abrasive;1
4,208;105,050;0,465;562,073;0,3698;5,518;0,189;5,229;57,185;47,865;197,141;0,000;0,974;4717,254;12,834;6,607;6,232;10,463;89,341;10,953;0,658;6,227;0,331;4,568;5698488,305;abrasive;1
4,080;83,952;0,416;583,460;0,4009;5,340;-0,004;4,396;44,441;39,511;161,170;0,000;1,019;4945,202;12,256;6,162;6,264;10,888;88,853;10,685;0,656;6,068;0,307;4,439;5698488,305;abrasive;1
4,064;94,057;0,296;556,057;0,3685;5,398;-0,389;5,164;40,901;53,157;129,193;177,500;0,978;4625,794;11,854;5,769;7,237;11,077;87,981;10,289;0,723;5,945;0,286;4,392;5698488,305;abrasive;1
3,931;97,930;0,505;543,529;0,3455;5,110;-0,039;4,074;40,452;57,478;199,547;176,600;0,940;4666,951;11,826;5,568;6,015;11,246;88,886;10,103;0,633;5,925;0,276;4,293;5698488,305;abrasive;1
4,091;87,351;0,574;509,293;0,2862;5,372;-0,020;4,714;48,256;39,095;243,121;179,500;0,860;3808,453;12,296;6,210;6,386;11,165;89,205;10,716;0,653;6,174;0,307;4,443;5698488,305;abrasive;1
4,283;280,255;0,447;510,650;0,3016;5,868;2,911;101,616;243,362;36,893;175,519;180,000;0,875;3677,946;12,675;6,647;6,619;11,119;88,255;11,009;0,705;6,378;0,330;4,646;5698488,305;abrasive;1
4,299;99,216;0,466;552,057;0,3465;5,650;0,286;5,080;56,969;42,247;186,146;177,800;0,947;4280,002;13,010;7,076;6,009;11,077;89,459;11,454;0,648;6,483;0,354;4,661;5698488,305;abrasive;1
4,133;82,856;0,513;557,325;0,3461;5,400;-0,126;4,308;34,734;48,122;201,686;179,700;0,947;4336,286;12,307;5,907;6,490;11,133;88,360;10,567;0,680;6,183;0,291;4,526;5698488,305;abrasive;1
4,099;104,890;0,296;554,193;0,3404;5,397;0,175;5,365;61,330;43,560;130,203;180,000;0,935;4450,260;12,297;6,392;6,211;11,147;89,175;10,681;0,650;6,133;0,319;4,428;5698488,305;abrasive;1
4,039;104,700;0,432;473,195;0,2400;5,253;-0,124;4,145;67,541;37,160;201,862;178,100;0,775;3553,770;12,140;5,720;6,281;10,396;88,253;10,199;0,661;5,931;0,285;4,451;5698488,305;abrasive;1
3,939;65,613;0,607;491,109;0,2647;5,116;-0,210;4,131;29,487;36,126;250,089;180,000;0,820;3930,518;11,866;5,279;6,227;10,284;88,123;9,605;0,655;5,768;0,263;4,353;5698488,305;abrasive;1
4,003;207,988;0,447;506,942;0,3013;6,723;6,400;102,100;137,226;70,762;114,536;180,000;0,879;4109,745;11,218;9,488;6,291;10,795;88,172;9,979;0,647;5,570;0,488;4,116;5698488,305;abrasive;1
4,120;138,819;0,457;557,874;0,3460;5,372;0,018;4,870;98,879;39,940;174,269;176,700;0,947;4258,896;12,601;6,130;6,227;10,203;88,977;10,574;0,662;6,064;0,306;4,491;5698488,305;abrasive;1
4,224;80,167;0,536;546,319;0,3320;5,528;-0,075;4,323;43,301;36,865;215,091;177,000;0,927;4237,086;12,588;6,099;6,662;11,149;88,491;10,788;0,698;6,307;0,302;4,599;5698488,305;abrasive;1
4,102;119,382;0,542;515,752;0,3017;5,526;0,885;14,978;79,258;40,124;187,922;177,500;0,881;4059,090;12,336;6,606;6,164;10,985;89,233;10,626;0,648;6,109;0,331;4,418;5698488,305;abrasive;1
3,970;91,835;0,601;527,212;0,3171;5,184;-0,110;4,395;39,052;52,784;233,657;175,000;0,904;4324,502;12,002;5,674;6,299;10,555;88,811;10,107;0,651;5,863;0,283;4,336;5698488,305;abrasive;1
3,808;79,769;0,653;531,400;0,3159;5,005;0,000;4,435;42,953;36,816;224,320;1,400;0,903;4347,191;11,209;5,854;5,990;11,508;88,473;10,086;0,626;5,706;0,291;4,117;5698488,305;abrasive;1
3,865;104,398;0,461;496,435;0,2680;5,113;-0,221;4,825;44,405;59,993;194,323;2,500;0,830;3873,179;11,451;5,834;6,599;10,318;88,187;9,854;0,672;5,564;0,292;4,174;5698488,305;abrasive;1
3,770;72,745;0,550;479,659;0,2455;4,945;-0,063;4,193;32,710;40,035;189,422;1,500;0,790;3569,424;11,183;5,839;5,965;11,018;88,512;9,984;0,619;5,597;0,291;4,086;5698488,305;abrasive;1
3,819;76,665;0,382;541,643;0,3248;5,054;-0,080;4,643;32,871;43,794;137,527;0,000;0,918;4212,814;11,265;6,030;6,336;11,411;88,956;10,154;0,635;5,722;0,298;4,090;5698488,305;abrasive;1
4,308;93,321;0,476;569,134;0,3521;5,644;-0,132;4,694;38,496;54,825;214,986;177,300;0,961;4039,743;13,037;6,274;6,810;10,632;88,921;11,008;0,708;6,379;0,313;4,679;5698488,305;abrasive;1
4,170;87,542;0,561;559,522;0,3155;5,463;-0,011;4,787;49,657;37,885;225,830;177,000;0,905;3888,481;12,700;6,166;6,458;10,689;89,424;10,618;0,666;6,214;0,307;4,526;5698488,305;abrasive;1
4,089;102,636;0,526;549,569;0,3103;5,385;0,014;4,861;45,337;57,299;278,319;177,200;0,896;3956,549;12,157;6,244;6,436;10,811;88,326;10,529;0,675;6,035;0,311;4,445;5698488,305;abrasive;1
3,945;73,446;0,523;512,469;0,2613;5,124;-0,273;4,145;37,326;36,120;257,606;178,300;0,820;3734,053;12,070;5,246;6,489;9,435;88,446;9,566;0,670;5,654;0,264;4,341;5698488,305;abrasive;1
3,924;66,893;0,369;569,105;0,3402;5,118;-0,098;4,096;30,561;36,332;132,344;0,000;0,938;4300,053;11,830;5,761;6,173;10,453;88,632;10,081;0,646;5,768;0,287;4,279;5698488,305;abrasive;1
3,884;72,179;0,564;554,393;0,3262;5,079;-0,176;4,487;30,607;41,572;225,600;177,700;0,923;4129,093;11,808;5,626;6,182;10,238;88,985;9,895;0,633;5,703;0,281;4,244;5698488,305;abrasive;1
3,948;77,538;0,427;575,343;0,3556;5,233;-0,210;5,108;35,454;42,085;160,651;179,800;0,969;4293,722;11,835;5,937;6,795;10,449;88,983;10,122;0,675;5,745;0,297;4,237;5698488,305;abrasive;1
3,901;76,885;0,425;577,174;0,3611;5,180;-0,237;4,626;30,220;46,665;152,518;0,000;0,970;4316,059;11,288;5,898;6,797;11,238;87,678;10,193;0,699;5,709;0,293;4,175;5698488,305;abrasive;1
4,029;80,760;0,637;595,320;0,3940;5,285;-0,186;4,490;41,242;39,518;260,384;0,000;1,014;4729,918;12,113;5,827;6,701;10,464;88,752;10,271;0,680;5,900;0,291;4,370;5698488,305;abrasive;1
4,172;92,287;0,560;580,782;0,3767;5,449;-0,286;4,470;48,284;44,003;292,438;0,000;0,993;4616,648;12,613;5,658;6,900;9,803;88,180;10,247;0,716;6,005;0,283;4,573;5698488,305;abrasive;1
4,111;68,456;0,588;583,589;0,3912;5,397;-0,296;4,478;31,632;36,824;235,662;2,500;1,012;4674,338;12,346;5,787;7,111;9,751;88,299;10,128;0,714;5,872;0,290;4,481;5698488,305;abrasive;1
4,165;75,211;0,673;579,491;0,3884;5,498;-0,264;4,607;34,350;40,860;298,263;2,700;1,013;4783,563;12,293;5,869;7,330;11,073;88,484;10,539;0,735;6,110;0,292;4,467;5698488,305;abrasive;1
4,225;74,186;0,358;620,968;0,4721;5,615;-0,228;4,681;35,289;38,898;146,522;0,000;1,122;5223,981;12,236;6,396;7,455;11,027;87,799;10,916;0,754;6,136;0,319;4,532;5698488,305;abrasive;1
3,841;75,615;0,264;479,463;0,2523;5,104;-0,360;5,001;26,828;48,788;78,076;2,500;0,800;3707,495;11,279;5,505;7,093;10,832;88,387;9,659;0,691;5,595;0,274;4,111;5698488,305;abrasive;1
3,875;76,830;0,211;548,552;0,3558;5,176;-0,190;4,762;43,365;33,465;59,863;2,700;0,963;4478,929;11,116;6,108;6,938;11,070;87,566;10,083;0,702;5,602;0,305;4,129;5698488,305;abrasive;1
3,835;70,150;0,580;542,222;0,3409;5,101;-0,099;4,790;32,438;37,712;145,057;4,600;0,944;4506,016;11,231;6,042;6,689;11,344;88,863;10,204;0,660;5,644;0,303;4,061;5698488,305;abrasive;1
4,747;225,140;0,362;534,340;0,3048;6,130;0,274;10,974;188,570;36,570;407,641;4,100;0,881;4082,483;14,820;6,217;6,974;10,073;89,514;11,592;0,747;7,045;0,311;5,232;5698488,305;abrasive;1
4,569;76,255;0,311;471,654;0,2166;5,871;-0,175;3,715;36,537;39,719;429,938;3,400;0,741;3279,213;14,095;5,738;6,990;10,397;89,172;11,224;0,731;6,819;0,285;5,059;5698488,305;abrasive;1
4,544;96,407;0,502;556,808;0,3108;5,860;-0,280;4,412;36,993;59,414;459,696;0,000;0,894;4220,729;13,982;5,538;7,074;10,835;89,161;11,041;0,747;6,858;0,271;4,981;5698488,305;abrasive;1
4,252;82,599;0,520;515,503;0,2908;5,531;-0,091;4,284;35,049;47,550;390,922;4,500;0,865;4220,201;12,980;5,883;6,759;10,916;89,559;10,749;0,692;6,368;0,292;4,595;5698488,305;abrasive;1
4,107;73,073;0,432;583,904;0,3992;5,406;-0,047;4,358;34,365;38,708;233,075;2,900;1,027;4986,535;12,082;6,324;6,634;11,189;88,351;10,791;0,686;6,078;0,315;4,439;5698488,305;abrasive;1
3,950;70,580;0,581;565,775;0,3816;5,184;-0,103;4,284;36,746;33,834;193,752;0,000;1,001;4923,216;11,732;5,809;6,509;11,132;88,675;10,244;0,665;5,863;0,288;4,262;5698488,305;abrasive;1
