Sa;Sz;Str;Spc;Sdr;Sq;Ssk;Sku;Sp;Sv;Sal;Std;Sdq;Spd;Sk;Spk;Svk;Smr1;Smr2;Sxp;Vvv;Vvc;Vmp;Vmc;A;Class;ClassNo.
9,303;171,329;0,893;753,280;0,7687;12,021;-0,381;4,257;89,721;81,608;110,893;107,200;1,438;5442,255;28,739;10,894;14,668;9,609;88,449;21,709;1,554;13,558;0,549;10,368;5698488,305;erosive;2
7,897;185,290;0,852;627,813;0,4726;10,218;-0,425;4,577;115,744;69,545;105,373;51,000;1,107;4635,467;24,367;9,601;12,905;8,939;88,342;18,494;1,329;11,237;0,487;8,814;5698488,305;erosive;2
7,040;87,816;0,788;676,542;0,4477;8,957;-0,170;3,322;39,493;48,323;103,221;101,000;1,086;4337,693;21,915;8,412;10,055;9,903;88,530;16,958;1,119;10,454;0,421;7,906;5698488,305;erosive;2
6,736;152,971;0,823;672,196;0,4293;8,888;0,416;7,575;101,622;51,349;92,282;175,800;1,067;4030,421;20,347;10,103;10,061;10,322;88,369;16,525;1,083;9,896;0,505;7,407;5698488,305;erosive;2
6,123;104,658;0,875;745,660;0,4990;7,991;-0,106;4,543;57,628;47,030;83,733;165,500;1,159;4297,415;18,485;8,368;9,900;9,832;88,014;14,697;1,042;8,820;0,418;6,732;5698488,305;erosive;2
6,316;114,504;0,826;736,570;0,4963;8,530;-0,485;5,840;48,990;65,514;88,139;180,000;1,155;4335,055;18,025;9,398;12,166;10,823;87,302;15,776;1,212;9,001;0,468;6,683;5698488,305;erosive;2
11,283;565,811;0,837;833,958;0,9538;14,305;-0,067;5,477;489,182;76,629;146,089;132,200;1,624;5452,808;35,998;13,243;15,488;8,796;89,028;26,048;1,736;16,441;0,670;12,764;5698488,305;erosive;2
10,822;614,744;0,757;837,269;0,9621;13,903;-0,281;4,774;354,835;259,909;142,993;76,900;1,632;5621,659;33,824;12,009;17,434;9,072;88,552;24,506;1,844;15,607;0,611;12,021;5698488,305;erosive;2
9,128;163,170;0,943;811,915;0,9022;11,728;0,007;3,987;102,394;60,776;97,590;86,900;1,570;5863,150;28,280;12,099;12,840;9,821;88,701;22,003;1,422;13,439;0,605;10,197;5698488,305;erosive;2
7,037;208,062;0,763;634,775;0,4762;9,169;0,162;5,536;131,408;76,654;88,251;47,700;1,113;4734,315;21,532;9,853;10,329;9,652;88,345;16,773;1,121;10,192;0,492;7,840;5698488,305;erosive;2
7,042;138,592;0,837;655,129;0,4190;9,142;-0,141;4,604;62,970;75,622;93,305;79,000;1,050;4112,208;21,779;9,560;10,673;10,502;89,584;17,597;1,105;10,575;0,475;7,746;5698488,305;erosive;2
6,695;106,341;0,807;727,956;0,4732;8,635;-0,245;4,135;47,950;58,392;87,697;175,100;1,124;4041,677;20,860;8,438;10,288;9,754;89,010;16,162;1,104;9,821;0,423;7,353;5698488,305;erosive;2
6,252;100,758;0,822;715,576;0,4427;8,054;-0,215;3,744;45,954;54,804;89,755;139,200;1,094;3891,471;18,898;7,992;9,544;9,809;87,597;14,938;1,029;9,065;0,400;7,026;5698488,305;erosive;2
6,430;108,965;0,871;701,867;0,4134;8,540;-0,401;5,048;45,431;63,535;86,046;9,100;1,052;3685,157;18,932;8,942;11,793;10,894;88,365;16,024;1,165;9,376;0,443;6,871;5698488,305;erosive;2
10,655;363,118;0,935;918,829;1,122;13,690;-0,400;3,976;115,530;247,588;138,262;68,400;1,774;5932,624;32,579;11,671;17,598;8,695;87,424;23,374;1,866;15,004;0,591;11,953;5698488,305;erosive;2
10,130;215,974;0,865;798,780;0,8642;13,494;0,405;8,241;134,045;81,929;117,906;90,000;1,539;5331,447;30,582;15,379;15,760;9,935;88,447;24,316;1,660;14,615;0,769;11,068;5698488,305;erosive;2
7,907;145,288;0,798;731,281;0,7245;10,129;-0,178;3,725;77,354;67,934;93,347;90,000;1,392;5629,222;24,365;9,464;11,759;9,745;88,225;18,479;1,281;11,583;0,475;8,880;5698488,305;erosive;2
6,921;133,666;0,898;627,787;0,4382;8,972;0,206;5,062;90,784;42,882;98,198;115,500;1,067;4489,306;20,851;9,741;9,437;10,609;87,819;16,998;1,059;10,305;0,486;7,803;5698488,305;erosive;2
6,594;129,475;0,948;723,437;0,5030;8,569;0,250;6,003;81,642;47,834;89,377;129,600;1,158;4404,705;20,605;9,592;9,152;10,184;89,910;16,707;0,982;9,864;0,479;7,276;5698488,305;erosive;2
6,767;118,411;0,924;777,346;0,5267;8,745;-0,361;3,844;56,825;61,586;96,752;180,000;1,189;4293,722;20,535;7,797;11,320;9,920;87,918;15,665;1,191;9,812;0,391;7,474;5698488,305;erosive;2
6,497;107,851;0,835;622,220;0,3286;8,513;-0,325;4,832;46,201;61,651;103,665;143,300;0,933;3292,580;19,594;8,667;10,788;10,714;88,822;16,004;1,086;9,651;0,429;7,119;5698488,305;erosive;2
6,892;101,868;0,785;692,787;0,4175;8,866;-0,167;3,881;52,872;48,996;111,239;167,800;1,057;3776,266;21,120;9,013;10,172;9,454;87,938;16,423;1,110;9,964;0,452;7,737;5698488,305;erosive;2
10,199;188,566;0,653;641,442;0,5380;13,071;-0,200;3,919;88,937;99,629;115,894;132,300;1,191;4010,194;31,999;12,385;15,192;8,695;88,303;23,317;1,692;14,570;0,622;11,365;5698488,305;erosive;2
9,122;275,551;0,757;801,610;0,8660;11,810;-0,436;4,566;104,103;171,447;129,855;101,300;1,537;5826,390;27,970;10,567;14,773;9,334;88,058;20,908;1,543;13,146;0,532;10,210;5698488,305;erosive;2
6,971;121,424;0,832;693,292;0,6396;8,951;-0,285;4,046;58,848;62,576;77,593;90,000;1,298;5547,962;21,660;7,978;10,888;9,105;88,299;15,869;1,163;10,046;0,404;7,800;5698488,305;erosive;2
6,637;101,912;0,698;611,568;0,3849;8,470;-0,179;3,569;49,422;52,490;96,387;168,500;0,997;4153,717;20,934;8,005;9,732;9,429;89,185;15,853;1,060;9,751;0,403;7,386;5698488,305;erosive;2
5,941;121,161;0,900;517,554;0,2112;7,800;-0,252;4,669;63,441;57,720;90,621;0,000;0,735;2506,723;17,766;7,793;10,352;9,876;87,947;14,054;1,054;8,490;0,390;6,500;5698488,305;erosive;2
6,625;94,603;0,766;795,906;0,5764;8,563;-0,335;4,035;43,194;51,409;96,477;0,000;1,249;4607,150;20,440;8,014;10,742;9,456;88,577;15,540;1,122;9,567;0,403;7,327;5698488,305;erosive;2
6,845;109,163;0,849;782,183;0,5430;8,982;-0,381;4,579;46,977;62,186;93,195;26,600;1,212;4349,126;20,322;8,966;11,870;9,671;87,253;16,142;1,244;9,669;0,449;7,476;5698488,305;erosive;2
6,287;100,120;0,866;665,041;0,3909;8,029;-0,004;3,479;53,034;47,086;93,446;7,800;1,018;3816,192;19,567;8,358;8,383;10,392;89,087;15,834;0,953;9,455;0,416;7,005;5698488,305;erosive;2
9,099;152,363;0,802;830,140;0,9319;11,722;-0,173;4,076;80,015;72,348;118,840;0,300;1,595;5969,385;28,000;11,388;13,829;9,431;88,192;21,163;1,491;13,163;0,572;10,173;5698488,305;erosive;2
7,792;107,982;0,859;773,116;0,7951;10,010;-0,293;3,662;54,640;53,342;104,920;63,400;1,456;6021,799;23,765;9,131;12,373;9,342;87,581;17,859;1,334;11,175;0,460;8,709;5698488,305;erosive;2
6,229;122,237;0,792;612,880;0,4531;7,990;-0,171;3,739;69,418;52,819;86,563;174,200;1,081;4843,364;19,243;7,990;8,990;10,175;88,650;15,349;0,986;9,281;0,398;6,947;5698488,305;erosive;2
6,014;98,406;0,772;564,289;0,2971;7,665;-0,088;3,434;39,507;58,900;121,814;63,600;0,879;3497,663;18,795;7,557;8,456;10,424;89,564;15,033;0,923;9,052;0,376;6,674;5698488,305;erosive;2
6,337;107,086;0,810;444,985;0,1486;8,200;0,008;4,216;65,952;41,134;100,320;0,200;0,604;1612,696;19,619;8,873;9,305;9,659;88,834;15,448;1,009;9,243;0,444;7,003;5698488,305;erosive;2
5,988;99,503;0,875;819,576;0,6188;7,770;-0,248;3,948;54,055;45,448;78,377;3,700;1,294;4887,336;17,964;7,760;9,667;10,352;87,872;14,514;1,017;8,756;0,387;6,621;5698488,305;erosive;2
6,030;117,502;0,860;739,706;0,5113;7,850;-0,171;3,941;69,627;47,875;80,393;66,000;1,171;4461,517;18,176;8,256;9,989;10,433;88,470;15,065;1,038;8,832;0,411;6,534;5698488,305;erosive;2
6,845;111,941;0,944;712,015;0,4797;8,843;-0,244;3,893;44,347;67,594;95,830;102,800;1,133;4253,620;20,652;8,434;10,698;10,465;87,977;16,281;1,138;10,097;0,419;7,624;5698488,305;erosive;2
7,203;134,291;0,777;616,665;0,4981;9,171;-0,184;3,461;83,652;50,639;111,138;0,000;1,134;5012,918;22,506;8,576;10,375;9,720;88,751;17,223;1,137;10,652;0,431;8,088;5698488,305;erosive;2
6,466;99,014;0,879;597,547;0,3851;8,203;-0,390;3,618;42,908;56,106;134,365;118,400;0,994;4286,510;20,633;6,473;10,045;8,181;88,919;14,274;1,061;9,249;0,333;7,299;5698488,305;erosive;2
6,354;133,701;0,723;603,384;0,3501;8,339;-0,381;4,025;63,389;70,312;143,870;180,000;0,955;3863,329;18,574;8,207;11,702;10,231;87,195;15,159;1,193;9,037;0,410;6,898;5698488,305;erosive;2
5,882;102,040;0,913;651,997;0,4165;7,604;-0,276;3,884;42,583;59,457;97,973;90,000;1,047;4302,692;17,959;7,362;9,518;9,922;88,389;14,149;0,994;8,579;0,369;6,499;5698488,305;erosive;2
5,744;99,263;0,751;700,533;0,4449;7,518;-0,326;4,191;44,121;55,142;86,321;52,900;1,088;4242,891;17,051;7,653;9,980;10,045;87,703;13,902;1,018;8,235;0,383;6,296;5698488,305;erosive;2
5,509;87,564;0,897;773,540;0,5989;7,144;-0,176;4,023;41,162;46,402;80,196;0,000;1,274;5000,958;16,871;7,374;8,899;9,939;88,796;13,487;0,926;8,026;0,369;6,010;5698488,305;erosive;2
5,916;106,344;0,806;808,083;0,6440;7,628;-0,097;3,811;46,314;60,031;75,585;180,000;1,325;5084,504;18,114;7,800;8,804;10,456;88,710;14,550;0,954;8,788;0,389;6,524;5698488,305;erosive;2
6,441;111,695;0,941;708,201;0,5000;8,357;-0,140;4,241;64,797;46,898;91,376;76,000;1,156;4623,331;19,538;8,272;10,259;10,370;88,485;15,483;1,073;9,474;0,412;7,108;5698488,305;erosive;2
5,845;119,871;0,773;536,494;0,2983;7,627;-0,238;4,810;62,029;57,842;93,143;0,000;0,874;3654,905;17,761;7,836;9,171;10,327;88,657;14,291;0,951;8,627;0,391;6,470;5698488,305;erosive;2
5,525;84,879;0,683;625,540;0,3808;7,119;0,009;3,631;41,978;42,901;101,263;0,000;0,997;4145,450;16,808;7,868;7,897;10,976;89,068;14,263;0,845;8,362;0,389;6,116;5698488,305;erosive;2
5,749;109,228;0,864;740,538;0,5263;7,370;-0,005;3,717;58,183;51,045;99,197;0,000;1,188;4676,625;17,853;7,703;8,003;10,584;89,436;14,451;0,873;8,697;0,382;6,381;5698488,305;erosive;2
5,383;95,996;0,892;701,071;0,4306;7,006;-0,263;4,229;40,186;55,810;94,308;89,800;1,071;4083,362;16,352;7,061;8,687;10,406;88,636;13,267;0,908;7,917;0,352;5,883;5698488,305;erosive;2
5,370;97,934;0,831;783,440;0,5793;6,931;-0,195;3,891;43,749;54,185;87,068;90,000;1,254;4832,108;16,642;6,882;8,597;9,760;89,171;12,990;0,883;7,858;0,345;5,911;5698488,305;erosive;2
5,015;89,488;0,944;779,903;0,6244;6,543;-0,280;4,253;35,963;53,524;83,221;0,000;1,303;5262,852;15,089;6,602;8,338;10,208;88,217;12,129;0,860;7,296;0,330;5,505;5698488,305;erosive;2
5,715;101,916;0,868;749,198;0,5351;7,404;-0,264;3,880;42,412;59,504;90,989;180,000;1,201;4719,717;17,389;7,159;9,486;9,901;88,284;13,598;0,993;8,274;0,358;6,256;5698488,305;erosive;2
6,670;122,229;0,783;699,684;0,4562;8,701;-0,517;5,068;46,305;75,924;103,253;179,900;1,101;4388,524;20,052;8,160;11,491;9,503;87,830;15,537;1,163;9,500;0,410;7,397;5698488,305;erosive;2
