Sa;Sz;Str;Spc;Sdr;Sq;Ssk;Sku;Sp;Sv;Sal;Std;Sdq;Spd;Sk;Spk;Svk;Smr1;Smr2;Sxp;Vvv;Vvc;Vmp;Vmc;A;Class;ClassNo.
5,641;160,549;0,647;141,142;0,08476;11,948;5,709;45,484;135,603;24,945;148,719;0,200;0,428;3001,841;11,801;28,287;4,254;13,333;90,758;27,738;0,498;6,611;1,740;4,315;5698488,305;adhesive;3
11,607;216,055;0,187;157,130;0,1496;20,966;3,948;23,694;179,244;36,812;131,785;79,000;0,595;2751,028;24,897;52,873;7,146;14,513;92,433;67,004;0,885;15,322;3,317;9,190;5698488,305;adhesive;3
4,970;167,006;0,420;137,297;0,08330;10,199;6,881;69,343;137,063;29,943;106,672;89,500;0,424;2858,143;12,778;19,816;4,317;11,947;91,192;13,233;0,516;6,585;1,111;4,514;5698488,305;adhesive;3
17,947;220,205;0,451;260,698;0,2821;25,848;1,786;5,984;119,791;100,414;230,573;141,400;0,818;2862,716;29,902;71,631;10,087;19,859;89,631;84,166;1,297;40,797;2,533;15,610;5698488,305;adhesive;3
3,357;38,074;0,244;121,071;0,05743;4,232;0,211;3,170;20,380;17,693;45,146;179,800;0,346;2861,308;10,597;4,642;3,676;11,737;91,098;8,917;0,436;5,360;0,223;3,734;5698488,305;adhesive;3
14,135;228,031;0,483;175,883;0,1723;26,027;3,573;18,144;184,342;43,689;232,058;180,000;0,643;2836,157;28,058;82,700;7,202;12,562;90,723;97,168;1,014;16,622;4,776;10,410;5698488,305;adhesive;3
17,420;206,375;0,507;204,751;0,2831;28,283;2,720;11,225;159,605;46,770;145,020;0,400;0,833;2774,245;28,508;80,294;8,876;17,857;91,926;103,593;1,086;32,203;4,331;12,948;5698488,305;adhesive;3
15,388;222,994;0,542;197,618;0,2367;25,268;3,033;14,276;182,987;40,007;159,663;20,500;0,762;2756,305;30,515;60,453;6,334;17,782;93,860;92,324;0,948;21,739;4,148;12,010;5698488,305;adhesive;3
4,256;83,816;0,576;130,399;0,07097;6,223;2,249;16,184;59,567;24,249;101,379;177,900;0,387;2830,704;11,725;11,487;4,296;12,870;89,973;14,677;0,516;6,389;0,624;4,294;5698488,305;adhesive;3
6,226;144,069;0,766;140,181;0,08779;12,506;5,114;37,168;119,414;24,655;233,003;0,000;0,436;2839,147;15,172;33,831;4,805;10,310;91,502;31,211;0,587;7,271;1,731;5,228;5698488,305;adhesive;3
14,976;234,171;0,849;228,472;0,2315;22,432;2,032;8,750;165,572;68,599;326,410;90,000;0,738;2924,627;31,434;57,247;10,895;16,767;88,822;69,310;1,444;29,530;2,577;13,595;5698488,305;adhesive;3
3,601;47,683;0,289;123,137;0,05964;4,605;0,212;3,435;22,727;24,956;52,521;179,900;0,353;2849,524;11,063;5,441;4,284;11,936;90,127;9,864;0,492;5,699;0,264;3,984;5698488,305;adhesive;3
8,986;265,938;0,535;191,506;0,2191;17,870;4,865;37,769;225,264;40,674;102,388;17,300;0,729;2752,963;17,572;47,875;9,462;13,077;88,373;52,686;1,002;10,344;2,867;6,608;5698488,305;adhesive;3
7,700;190,253;0,482;159,575;0,1340;14,543;4,076;26,668;153,936;36,317;114,961;6,500;0,557;2875,731;14,956;37,541;9,125;13,741;86,824;41,243;0,972;9,206;2,300;5,875;5698488,305;adhesive;3
8,030;199,934;0,278;175,035;0,1439;12,997;3,312;22,870;164,136;35,798;100,276;117,400;0,568;2816,106;19,843;26,690;7,590;14,102;89,843;33,277;0,902;11,232;1,607;7,404;5698488,305;adhesive;3
3,624;62,508;0,589;129,179;0,06572;4,831;0,800;5,455;38,535;23,973;64,248;180,000;0,371;2894,375;10,607;7,573;4,092;12,814;90,972;11,649;0,457;5,726;0,385;3,816;5698488,305;adhesive;3
3,314;63,081;0,215;125,910;0,06410;4,296;0,198;4,470;33,181;29,900;41,700;180,000;0,368;2897,013;10,228;5,104;4,386;10,968;90,007;8,824;0,478;5,060;0,254;3,641;5698488,305;adhesive;3
8,079;186,523;0,528;174,671;0,1224;13,280;3,133;18,253;118,533;67,990;250,045;0,000;0,520;2880,128;19,941;33,491;6,325;12,678;91,749;41,358;0,770;10,871;1,923;7,103;5698488,305;adhesive;3
11,991;188,689;0,321;228,253;0,1966;16,771;1,526;6,583;109,741;78,948;179,522;105,500;0,669;2917,768;30,139;35,072;10,172;15,961;92,845;52,407;1,129;19,853;1,905;11,391;5698488,305;adhesive;3
3,430;48,472;0,194;121,077;0,05830;4,375;0,001;3,574;22,286;26,185;46,916;180,000;0,349;2890,330;10,737;4,500;4,609;11,131;90,357;8,777;0,498;5,297;0,221;3,798;5698488,305;adhesive;3
6,303;175,848;0,191;159,379;0,1246;11,327;4,718;38,423;142,889;32,959;74,669;13,100;0,538;2821,207;16,681;26,141;5,810;10,564;90,717;21,278;0,683;8,110;1,357;5,905;5698488,305;adhesive;3
10,530;222,743;0,392;184,921;0,1819;17,126;2,979;15,631;181,736;41,007;136,932;0,200;0,654;2681,905;26,845;47,605;6,371;12,131;94,388;56,158;0,820;14,921;2,594;9,195;5698488,305;adhesive;3
11,213;271,004;0,485;206,778;0,1925;15,058;1,407;8,323;205,937;65,067;157,866;174,300;0,661;2771,431;34,726;32,212;8,419;8,967;93,259;38,603;1,031;15,790;1,560;11,777;5698488,305;adhesive;3
6,074;123,461;0,421;147,889;0,08912;9,071;2,217;13,686;78,638;44,823;251,222;90,000;0,437;2892,264;16,234;17,590;6,353;13,714;91,195;21,332;0,696;9,278;0,975;5,930;5698488,305;adhesive;3
11,798;175,408;0,713;168,625;0,1329;18,002;2,322;10,719;123,850;51,559;267,729;0,000;0,543;2752,083;27,777;45,110;8,330;14,620;92,423;58,685;1,019;17,442;2,658;10,321;5698488,305;adhesive;3
13,239;156,103;0,513;200,900;0,1552;17,713;1,083;5,503;105,501;50,602;277,529;176,200;0,583;2869,047;40,031;32,741;10,053;11,734;91,500;46,366;1,503;20,999;1,648;13,731;5698488,305;adhesive;3
3,149;45,176;0,249;116,017;0,05336;4,102;0,210;4,112;22,443;22,733;46,076;0,000;0,334;2996,565;9,590;5,226;4,322;11,609;90,574;8,844;0,449;4,873;0,259;3,406;5698488,305;adhesive;3
11,109;130,811;0,276;162,662;0,1351;14,541;1,101;5,588;88,368;42,443;258,329;142,000;0,552;2860,429;34,669;24,327;6,548;11,297;93,995;37,480;1,029;16,986;1,262;11,993;5698488,305;adhesive;3
10,637;134,033;0,457;216,939;0,1962;13,609;0,895;4,816;85,782;48,252;243,017;175,400;0,666;2921,285;34,917;21,086;7,095;10,557;95,615;32,920;0,944;16,709;1,061;11,698;5698488,305;adhesive;3
10,343;137,075;0,165;202,925;0,1759;14,571;1,217;7,161;90,857;46,218;113,707;9,600;0,629;2847,414;26,895;27,421;12,351;12,125;84,391;37,238;1,456;14,825;1,459;11,148;5698488,305;adhesive;3
18,221;168,256;0,183;189,182;0,1984;26,740;1,914;6,363;119,243;49,013;167,000;0,000;0,688;2733,967;33,187;73,569;8,475;18,723;92,437;87,502;1,149;40,288;3,114;15,685;5698488,305;adhesive;3
