Sa;Sz;Str;Spc;Sdr;Sq;Ssk;Sku;Sp;Sv;Sal;Std;Sdq;Spd;Sk;Spk;Svk;Smr1;Smr2;Sxp;Vvv;Vvc;Vmp;Vmc;A;Class;ClassNo.
3,137;66,685;0,166;141,561;0,07274;4,021;0,279;4,010;42,341;24,344;35,930;4,600;0,392;3172,098;9,951;4,899;3,682;10,134;90,490;8,397;0,427;4,743;0,245;3,474;5698488,305;abrasive;1
3,101;53,544;0,144;137,428;0,06649;4,048;0,238;4,399;31,482;22,061;43,576;180,000;0,374;3315,973;9,363;5,063;4,250;10,663;88,681;8,254;0,474;4,609;0,253;3,390;5698488,305;abrasive;1
3,039;47,209;0,115;137,563;0,06705;3,915;0,004;3,803;27,736;19,473;40,201;2,600;0,376;3225,744;9,389;4,211;4,405;10,240;89,134;7,611;0,476;4,518;0,210;3,353;5698488,305;abrasive;1
2,937;44,771;0,142;133,876;0,06311;3,749;0,098;3,585;23,367;21,404;37,529;0,200;0,363;3241,397;9,255;4,116;3,730;10,335;89,977;7,506;0,421;4,455;0,205;3,270;5698488,305;abrasive;1
3,019;64,694;0,114;138,526;0,06872;4,000;0,377;6,006;36,453;28,241;38,869;1,900;0,381;3288,535;9,108;4,940;4,368;10,999;89,355;7,886;0,467;4,504;0,249;3,251;5698488,305;abrasive;1
3,251;86,696;0,140;148,946;0,08139;4,246;0,315;5,455;56,065;30,631;35,615;0,000;0,417;3229,965;9,942;5,233;4,317;10,056;88,700;8,368;0,488;4,773;0,262;3,594;5698488,305;abrasive;1
3,306;65,832;0,153;148,859;0,07994;4,390;0,507;6,110;40,702;25,130;36,840;0,200;0,413;3223,633;9,998;5,870;4,585;10,623;89,521;8,842;0,495;4,872;0,296;3,556;5698488,305;abrasive;1
3,506;66,276;0,096;149,359;0,08373;4,601;0,400;5,247;38,673;27,603;38,936;0,500;0,424;3195,315;10,634;5,933;4,575;10,745;89,133;9,337;0,512;5,247;0,298;3,847;5698488,305;abrasive;1
3,377;51,290;0,123;159,565;0,08740;4,501;0,727;4,991;28,656;22,634;37,099;2,100;0,431;3303,661;9,774;7,116;3,937;12,937;90,467;11,014;0,442;5,324;0,362;3,533;5698488,305;abrasive;1
3,745;65,927;0,119;166,364;0,09995;5,092;1,060;6,593;42,611;23,316;38,402;3,600;0,466;3248,609;10,733;8,584;4,140;13,064;90,976;12,608;0,461;5,895;0,446;3,883;5698488,305;abrasive;1
3,418;72,267;0,133;158,959;0,08934;4,543;0,796;7,331;48,139;24,127;37,991;1,600;0,439;3273,057;10,348;6,354;4,191;11,166;90,042;9,599;0,472;5,161;0,322;3,689;5698488,305;abrasive;1
3,256;70,464;0,130;148,143;0,07880;4,238;0,339;4,926;49,875;20,589;35,526;2,900;0,409;3185,114;10,029;5,294;4,187;10,508;89,594;8,742;0,471;4,872;0,266;3,571;5698488,305;abrasive;1
3,302;53,240;0,089;147,746;0,07848;4,363;0,552;5,078;34,426;18,814;36,586;0,000;0,409;3167,877;9,851;6,204;4,134;11,160;89,109;9,325;0,470;4,963;0,313;3,581;5698488,305;abrasive;1
3,299;63,462;0,115;150,050;0,08113;4,382;0,675;5,937;41,234;22,227;37,084;0,000;0,416;3237,000;9,923;6,313;3,954;10,872;89,300;9,313;0,458;4,916;0,320;3,585;5698488,305;abrasive;1
3,592;64,488;0,161;152,005;0,08475;4,782;0,761;6,100;41,776;22,712;43,236;0,200;0,425;3172,978;10,852;7,005;4,216;11,194;90,105;10,282;0,482;5,430;0,357;3,881;5698488,305;abrasive;1
3,462;60,759;0,126;144,794;0,07534;4,661;0,816;6,535;40,093;20,666;51,509;2,100;0,400;3202,703;10,169;6,980;4,363;11,522;89,176;9,985;0,491;5,192;0,357;3,699;5698488,305;abrasive;1
3,426;71,882;0,089;151,526;0,08527;4,660;0,964;8,006;53,946;17,936;38,011;180,000;0,430;3141,494;9,978;7,154;4,320;11,352;88,649;9,915;0,496;5,059;0,368;3,644;5698488,305;abrasive;1
3,447;71,524;0,133;152,898;0,08282;4,524;0,265;4,743;46,338;25,186;37,880;4,100;0,420;3225,744;10,397;5,745;4,951;11,138;89,437;9,400;0,528;5,194;0,288;3,714;5698488,305;abrasive;1
3,478;71,779;0,093;157,833;0,08776;4,642;0,474;6,050;36,588;35,190;38,187;4,000;0,433;3314,918;10,434;6,170;4,888;10,753;89,157;9,192;0,526;5,139;0,311;3,757;5698488,305;abrasive;1
3,309;67,441;0,185;150,932;0,07904;4,386;0,523;5,708;39,682;27,759;39,229;180,000;0,409;3286,776;9,875;5,921;4,356;11,273;89,138;9,129;0,484;4,976;0,299;3,586;5698488,305;abrasive;1
3,306;70,374;0,123;150,357;0,08148;4,329;0,172;5,128;45,413;24,961;38,731;2,200;0,418;3218,356;10,034;5,020;4,855;10,452;88,946;8,324;0,518;4,876;0,251;3,621;5698488,305;abrasive;1
3,378;73,831;0,136;142,817;0,07335;4,407;0,325;5,629;43,613;30,218;40,363;0,200;0,394;3196,547;10,457;5,147;4,554;10,138;89,389;8,502;0,502;5,016;0,257;3,732;5698488,305;abrasive;1
3,205;51,910;0,139;143,035;0,07229;4,111;-0,002;3,625;29,006;22,904;38,930;2,200;0,391;3207,627;9,906;4,375;4,499;10,579;89,331;8,118;0,489;4,826;0,218;3,551;5698488,305;abrasive;1
3,230;95,280;0,178;142,001;0,07164;4,184;0,361;5,750;76,620;18,660;39,458;2,900;0,389;3135,338;9,914;4,929;4,067;10,610;88,978;8,290;0,469;4,854;0,247;3,591;5698488,305;abrasive;1
3,364;50,400;0,136;137,835;0,07103;4,345;0,321;3,856;25,826;24,573;38,677;0,000;0,387;3079,407;10,233;5,552;3,980;12,111;90,443;9,597;0,450;5,308;0,274;3,683;5698488,305;abrasive;1
3,029;43,952;0,140;134,831;0,06588;3,900;0,161;3,718;21,125;22,827;35,744;178,600;0,372;3161,721;9,278;4,609;3,865;11,405;89,757;8,155;0,430;4,680;0,228;3,349;5698488,305;abrasive;1
3,890;104,233;0,294;169,065;0,1019;5,585;2,400;24,933;80,705;23,528;46,856;1,900;0,469;3264,966;11,520;8,430;4,786;11,018;89,674;10,519;0,541;5,722;0,433;4,108;5698488,305;abrasive;1
4,083;95,369;0,159;169,164;0,1024;5,832;2,099;15,617;66,863;28,507;52,311;2,200;0,468;3152,751;11,727;10,085;4,002;12,392;90,517;12,706;0,488;6,236;0,533;4,232;5698488,305;abrasive;1
3,496;80,996;0,150;156,421;0,08715;4,642;0,672;6,960;52,564;28,432;38,399;178,400;0,433;3284,138;10,501;6,269;4,434;11,603;89,774;9,714;0,490;5,368;0,315;3,793;5698488,305;abrasive;1
3,271;68,825;0,217;150,370;0,07934;4,303;0,491;5,931;45,311;23,514;37,038;177,300;0,410;3247,729;10,016;5,594;4,205;11,153;90,308;8,935;0,459;4,986;0,281;3,550;5698488,305;abrasive;1
3,392;56,727;0,156;149,552;0,08111;4,436;0,487;4,474;34,275;22,452;37,130;0,000;0,415;3158,204;10,090;5,976;4,008;12,175;89,375;9,638;0,467;5,286;0,299;3,701;5698488,305;abrasive;1
3,491;67,252;0,161;152,063;0,08486;4,600;0,510;5,092;41,997;25,255;37,812;178,500;0,426;3173,154;10,564;6,382;4,384;11,364;90,077;9,992;0,488;5,320;0,322;3,755;5698488,305;abrasive;1
3,300;64,628;0,189;154,271;0,08420;4,304;0,513;4,718;44,471;20,157;37,211;175,800;0,423;3190,215;10,074;5,760;3,858;11,545;90,314;9,257;0,443;5,101;0,290;3,593;5698488,305;abrasive;1
3,113;57,259;0,252;142,782;0,07397;4,041;0,174;4,419;31,222;26,038;37,676;177,300;0,396;3176,144;9,551;4,803;4,296;11,295;90,208;8,313;0,457;4,766;0,238;3,382;5698488,305;abrasive;1
2,968;60,037;0,283;134,884;0,06626;3,839;0,050;3,819;41,243;18,794;38,361;179,800;0,373;3190,039;9,035;4,395;4,224;10,920;89,063;7,801;0,461;4,477;0,218;3,248;5698488,305;abrasive;1
3,809;72,600;0,170;167,075;0,09654;5,191;0,647;5,851;46,682;25,918;42,354;0,000;0,454;3250,719;10,748;8,154;5,577;12,949;90,073;12,306;0,556;5,839;0,423;3,907;5698488,305;abrasive;1
3,491;76,286;0,123;157,506;0,08736;4,749;0,289;6,431;43,602;32,684;38,602;2,200;0,431;3251,247;10,138;6,468;5,794;11,536;89,382;9,784;0,563;5,170;0,328;3,672;5698488,305;abrasive;1
3,768;69,088;0,139;167,023;0,09862;5,078;0,621;5,873;41,711;27,376;39,445;2,300;0,460;3204,461;11,082;7,589;5,209;11,262;89,546;11,017;0,553;5,566;0,389;3,987;5698488,305;abrasive;1
3,560;67,792;0,147;158,552;0,08670;4,738;0,286;5,268;44,047;23,745;40,712;177,700;0,430;3210,617;10,447;6,160;5,379;11,085;88,467;9,552;0,569;5,227;0,312;3,829;5698488,305;abrasive;1
3,595;69,505;0,175;155,886;0,08560;4,716;-0,080;4,621;40,250;29,255;41,016;179,900;0,427;3241,222;10,743;5,090;5,821;10,833;88,490;8,936;0,602;5,316;0,253;3,916;5698488,305;abrasive;1
3,240;52,701;0,256;146,484;0,07570;4,227;-0,014;4,554;29,676;23,025;37,463;176,100;0,399;3235,417;9,877;4,672;4,956;10,920;89,551;8,319;0,511;4,871;0,232;3,528;5698488,305;abrasive;1
3,155;53,108;0,292;140,583;0,07275;4,062;0,108;3,908;29,936;23,172;37,277;180,000;0,392;3172,802;9,771;4,579;4,309;10,907;89,965;8,239;0,465;4,810;0,227;3,469;5698488,305;abrasive;1
3,095;55,211;0,293;137,464;0,06976;4,039;0,013;4,412;27,493;27,718;40,224;1,700;0,384;3115,639;9,466;4,742;4,609;10,937;89,936;8,202;0,475;4,659;0,237;3,351;5698488,305;abrasive;1
3,115;69,126;0,266;134,122;0,06728;4,034;-0,103;4,295;30,257;38,869;39,495;2,000;0,376;3123,202;9,414;4,298;4,555;11,358;88,918;7,989;0,490;4,732;0,212;3,429;5698488,305;abrasive;1
3,593;74,034;0,143;161,595;0,08582;4,630;0,334;4,384;45,880;28,154;43,623;180,000;0,426;3345,346;11,091;5,664;4,351;10,984;89,754;9,713;0,502;5,503;0,282;3,972;5698488,305;abrasive;1
3,490;54,082;0,169;150,461;0,07801;4,478;0,126;3,647;27,283;26,799;40,868;0,000;0,405;3262,680;10,841;5,235;4,438;10,539;89,539;9,238;0,504;5,287;0,261;3,870;5698488,305;abrasive;1
3,190;72,230;0,223;146,377;0,07540;4,192;0,294;5,356;45,930;26,300;40,637;0,000;0,399;3243,332;9,665;5,124;4,428;10,864;89,234;8,327;0,481;4,767;0,258;3,486;5698488,305;abrasive;1
3,396;59,212;0,232;151,322;0,08128;4,374;0,243;4,110;35,609;23,603;39,421;180,000;0,416;3203,934;10,585;5,216;4,350;10,815;90,498;9,045;0,477;5,172;0,261;3,729;5698488,305;abrasive;1
3,451;66,532;0,125;161,739;0,09211;4,549;0,492;4,824;39,561;26,971;38,304;175,200;0,444;3288,535;10,180;6,306;4,420;12,636;90,151;10,119;0,480;5,435;0,313;3,689;5698488,305;abrasive;1
3,655;80,378;0,305;167,550;0,09840;4,840;0,627;6,382;49,870;30,508;42,926;175,400;0,462;3277,454;11,209;6,583;4,686;10,827;90,284;9,952;0,516;5,503;0,332;3,935;5698488,305;abrasive;1
3,366;57,707;0,258;150,163;0,08009;4,384;0,312;4,694;32,768;24,940;42,485;166,100;0,412;3217,829;10,327;5,401;4,423;11,079;89,897;9,033;0,490;5,116;0,271;3,660;5698488,305;abrasive;1
3,481;76,622;0,192;153,460;0,08734;4,632;0,556;6,170;52,952;23,670;40,436;174,500;0,434;3174,737;10,309;6,230;4,860;11,923;89,877;9,680;0,512;5,294;0,315;3,704;5698488,305;abrasive;1
3,599;78,620;0,209;156,025;0,09067;4,758;0,373;5,276;53,874;24,746;38,939;176,600;0,441;3091,367;10,699;6,297;5,058;12,051;89,941;10,179;0,529;5,563;0,314;3,849;5698488,305;abrasive;1
3,176;61,505;0,134;152,678;0,07989;4,149;0,278;4,708;31,982;29,523;35,476;175,400;0,411;3322,129;9,596;5,226;4,145;11,648;89,678;8,766;0,457;4,902;0,259;3,461;5698488,305;abrasive;1
3,150;49,895;0,212;150,165;0,07811;4,048;0,276;4,168;30,277;19,619;36,791;175,900;0,406;3316,501;9,892;4,759;3,913;10,842;90,660;8,332;0,434;4,847;0,237;3,474;5698488,305;abrasive;1
3,549;67,832;0,309;157,672;0,09034;4,583;0,156;4,287;37,196;30,636;38,606;177,100;0,439;3183,003;10,979;5,399;4,538;10,974;89,821;9,462;0,507;5,450;0,268;3,921;5698488,305;abrasive;1
3,118;48,358;0,349;144,894;0,07339;3,994;0,066;3,590;26,938;21,420;41,132;3,800;0,394;3279,916;9,613;4,368;4,070;10,754;89,006;8,016;0,462;4,737;0,216;3,481;5698488,305;abrasive;1
3,125;58,928;0,352;146,611;0,07677;4,129;0,498;5,514;39,377;19,551;38,515;174,800;0,403;3251,071;9,506;5,553;4,158;10,795;89,845;8,496;0,454;4,666;0,280;3,371;5698488,305;abrasive;1
3,076;50,044;0,334;139,733;0,07013;4,000;0,177;4,308;29,012;21,032;40,522;178,500;0,384;3240,342;9,412;4,941;4,132;10,343;89,077;8,178;0,458;4,567;0,247;3,388;5698488,305;abrasive;1
3,271;52,764;0,289;143,383;0,07405;4,247;-0,007;4,131;26,866;25,898;40,114;169,800;0,395;3201,471;9,962;4,759;4,783;10,876;89,153;8,484;0,513;4,914;0,237;3,576;5698488,305;abrasive;1
3,290;60,094;0,268;143,829;0,07680;4,302;0,021;4,550;30,628;29,467;41,493;176,400;0,403;3168,229;10,017;4,892;5,006;10,497;89,222;8,339;0,524;4,862;0,245;3,583;5698488,305;abrasive;1
3,464;64,940;0,195;149,745;0,08382;4,531;-0,346;4,453;34,900;30,041;38,427;174,400;0,422;3175,616;10,428;4,524;6,068;9,668;88,170;8,294;0,612;4,941;0,227;3,783;5698488,305;abrasive;1
3,114;65,194;0,180;155,469;0,07870;4,028;0,138;4,917;45,326;19,868;35,922;178,500;0,407;3382,106;9,533;4,493;4,365;10,380;88,816;7,946;0,480;4,632;0,224;3,448;5698488,305;abrasive;1
3,302;58,783;0,161;162,065;0,08662;4,250;0,138;3,948;39,354;19,429;34,427;178,200;0,428;3364,517;10,205;4,829;4,322;10,080;88,865;8,301;0,491;4,900;0,241;3,691;5698488,305;abrasive;1
3,422;50,664;0,118;160,967;0,08640;4,410;-0,049;3,814;26,422;24,243;36,960;178,300;0,427;3322,305;10,517;4,810;4,907;9,753;88,409;8,516;0,540;4,999;0,241;3,811;5698488,305;abrasive;1
3,391;47,591;0,148;162,861;0,08732;4,425;-0,031;4,100;26,016;21,575;38,706;175,600;0,429;3340,949;10,242;5,008;5,286;10,619;88,883;8,718;0,550;5,011;0,251;3,693;5698488,305;abrasive;1
3,312;57,654;0,105;158,109;0,08303;4,288;0,008;4,008;35,072;22,582;37,625;174,500;0,419;3329,340;10,127;4,723;4,837;10,167;88,651;8,252;0,527;4,870;0,236;3,651;5698488,305;abrasive;1
2,985;58,867;0,148;146,095;0,07160;3,830;-0,166;4,027;34,044;24,823;35,339;177,500;0,387;3299,264;9,365;3,781;4,375;9,585;89,198;7,260;0,472;4,390;0,189;3,320;5698488,305;abrasive;1
3,128;42,288;0,236;142,517;0,07063;4,007;-0,008;3,513;20,585;21,703;40,058;180,000;0,385;3287,128;9,692;4,388;4,343;9,614;88,540;7,812;0,486;4,578;0,219;3,488;5698488,305;abrasive;1
3,258;45,054;0,273;149,150;0,07765;4,157;-0,027;3,411;22,868;22,186;36,304;177,500;0,404;3230,844;10,159;4,294;4,453;10,578;89,443;8,195;0,491;4,956;0,212;3,628;5698488,305;abrasive;1
3,174;53,297;0,215;146,086;0,07629;4,067;0,017;3,726;23,679;29,619;37,326;179,800;0,401;3233,307;9,956;4,381;4,345;10,195;89,722;8,026;0,476;4,768;0,219;3,514;5698488,305;abrasive;1
2,910;42,193;0,150;132,081;0,05862;3,668;0,003;3,280;23,820;18,373;41,517;0,000;0,349;3304,189;9,411;3,604;3,609;9,567;90,350;7,178;0,414;4,380;0,181;3,273;5698488,305;abrasive;1
2,811;49,076;0,177;129,033;0,05708;3,596;0,169;3,614;27,497;21,580;40,162;177,700;0,345;3260,041;8,715;4,124;3,476;10,753;89,448;7,380;0,400;4,284;0,205;3,135;5698488,305;abrasive;1
2,850;37,984;0,121;132,389;0,05873;3,628;0,018;3,382;19,827;18,156;42,033;0,000;0,350;3324,416;8,927;3,814;3,722;10,213;89,339;7,169;0,422;4,293;0,190;3,189;5698488,305;abrasive;1
2,960;44,452;0,114;132,063;0,05961;3,796;0,152;3,689;27,122;17,330;41,937;176,400;0,352;3301,550;9,170;4,336;3,757;10,409;89,119;7,616;0,433;4,452;0,217;3,298;5698488,305;abrasive;1
3,113;108,007;0,163;146,311;0,07347;4,099;0,353;8,575;76,992;31,015;36,582;0,000;0,394;3312,983;9,435;4,780;4,497;10,635;88,953;7,990;0,481;4,630;0,239;3,419;5698488,305;abrasive;1
2,976;57,749;0,170;145,859;0,07142;3,859;0,039;4,103;23,404;34,345;36,899;173,200;0,387;3341,301;9,089;4,293;4,363;10,686;89,166;7,548;0,465;4,450;0,214;3,266;5698488,305;abrasive;1
3,074;64,840;0,155;146,843;0,07636;4,007;0,122;4,496;40,897;23,943;33,845;172,200;0,402;3267,780;9,362;4,705;4,457;10,475;88,981;7,946;0,481;4,553;0,235;3,365;5698488,305;abrasive;1
3,397;66,135;0,221;148,345;0,07970;4,429;0,441;5,373;40,652;25,483;38,910;168,500;0,411;3206,572;10,388;5,413;4,286;11,150;89,651;8,954;0,483;5,182;0,271;3,738;5698488,305;abrasive;1
3,350;78,873;0,253;157,308;0,08661;4,435;0,410;5,633;43,895;34,978;38,047;166,200;0,429;3319,842;10,107;5,860;4,623;11,060;89,768;9,126;0,494;5,018;0,296;3,608;5698488,305;abrasive;1
