Sa;Sz;Str;Spc;Sdr;Sq;Ssk;Sku;Sp;Sv;Sal;Std;Sdq;Spd;Sk;Spk;Svk;Smr1;Smr2;Sxp;Vvv;Vvc;Vmp;Vmc;A;Class;ClassNo.
2,975;54,619;0,868;164,877;0,07784;3,832;-0,150;4,630;21,353;33,266;53,229;65,800;0,403;3774,859;9,356;3,962;4,174;10,191;89,983;7,437;0,447;4,469;0,198;3,298;5698488,305;erosive;2
3,025;58,320;0,954;170,114;0,08324;3,923;0,180;4,660;35,106;23,214;52,963;2,700;0,417;3747,596;9,355;4,490;4,137;10,906;90,038;7,854;0,444;4,602;0,224;3,320;5698488,305;erosive;2
2,953;44,928;0,937;164,052;0,07784;3,787;-0,100;3,669;22,319;22,609;51,400;118,000;0,403;3727,897;9,206;3,918;4,270;10,120;89,446;7,389;0,458;4,402;0,196;3,267;5698488,305;erosive;2
3,370;47,444;0,930;182,321;0,09535;4,323;-0,051;3,653;26,764;20,679;52,112;90,000;0,447;3700,107;10,457;4,490;4,794;10,739;89,723;8,544;0,510;5,116;0,222;3,734;5698488,305;erosive;2
3,770;53,978;0,947;190,074;0,1031;4,851;-0,041;3,734;26,043;27,935;59,391;41,000;0,466;3713,475;11,578;5,127;5,325;10,776;89,060;9,532;0,583;5,689;0,254;4,171;5698488,305;erosive;2
3,983;43,286;0,930;180,872;0,09545;5,004;-0,103;3,047;21,662;21,624;60,881;0,300;0,447;3628,874;12,739;4,562;5,126;9,148;89,064;9,430;0,594;5,895;0,231;4,534;5698488,305;erosive;2
3,917;48,452;0,829;179,896;0,09430;5,002;0,106;3,596;25,010;23,442;60,702;112,100;0,444;3677,418;12,327;5,604;4,944;10,587;90,263;10,220;0,558;5,976;0,278;4,332;5698488,305;erosive;2
3,812;54,843;0,848;182,945;0,09697;4,904;0,043;3,727;29,053;25,790;56,378;122,200;0,451;3649,452;11,834;5,510;5,229;10,611;89,769;9,901;0,566;5,773;0,274;4,206;5698488,305;erosive;2
3,675;53,862;0,878;181,446;0,09639;4,716;0,038;3,699;25,415;28,447;52,583;131,500;0,450;3651,739;11,375;5,153;5,013;11,125;89,952;9,531;0,545;5,635;0,254;4,038;5698488,305;erosive;2
3,636;47,500;0,853;184,378;0,09926;4,664;0,005;3,718;22,154;25,346;50,981;125,000;0,456;3615,682;11,386;5,089;5,001;10,506;90,082;9,401;0,539;5,512;0,253;4,011;5698488,305;erosive;2
3,032;50,586;0,910;171,184;0,08346;3,879;-0,011;3,926;24,240;26,347;51,642;66,700;0,417;3738,802;9,552;4,069;4,007;10,410;89,994;7,662;0,444;4,604;0,203;3,367;5698488,305;erosive;2
3,053;46,883;0,925;170,751;0,08357;3,938;-0,003;3,970;25,078;21,805;50,739;53,200;0,418;3726,138;9,443;4,279;4,355;10,693;89,724;7,817;0,461;4,617;0,212;3,369;5698488,305;erosive;2
3,415;53,356;0,951;181,369;0,09482;4,390;0,008;3,782;27,878;25,478;55,297;100,000;0,446;3693,951;10,648;4,794;4,743;10,400;89,685;8,732;0,512;5,161;0,238;3,780;5698488,305;erosive;2
3,788;46,961;0,952;182,522;0,09698;4,822;0,031;3,408;23,865;23,096;59,569;111,300;0,451;3673,549;11,934;5,174;4,886;9,994;89,521;9,626;0,556;5,681;0,259;4,233;5698488,305;erosive;2
4,070;58,420;0,895;181,921;0,09517;5,264;-0,517;5,223;22,622;35,798;69,295;31,100;0,446;3613,572;12,831;4,603;6,477;10,048;90,081;9,802;0,649;6,085;0,230;4,510;5698488,305;erosive;2
4,071;70,763;0,892;182,612;0,09724;5,206;0,033;3,742;37,619;33,144;64,289;90,000;0,452;3664,227;12,781;5,590;5,400;10,488;90,094;10,381;0,589;6,180;0,279;4,525;5698488,305;erosive;2
3,622;45,575;0,905;177,449;0,09130;4,601;0,061;3,398;24,254;21,322;57,659;96,400;0,437;3680,760;11,502;4,915;4,605;10,313;90,325;9,320;0,515;5,518;0,245;4,035;5698488,305;erosive;2
3,517;86,709;0,885;179,506;0,09357;4,502;0,023;3,775;34,773;51,936;51,131;118,000;0,443;3650,332;10,910;4,880;4,609;11,026;89,794;9,122;0,513;5,391;0,241;3,898;5698488,305;erosive;2
3,562;58,343;0,920;180,639;0,09508;4,622;0,155;4,000;33,455;24,888;54,965;129,200;0,446;3651,915;10,786;5,518;4,870;11,391;89,501;9,598;0,529;5,421;0,275;3,894;5698488,305;erosive;2
2,952;59,966;0,867;164,787;0,07804;3,766;0,001;3,830;40,157;19,808;50,414;73,900;0,403;3760,260;9,259;3,783;3,926;10,416;89,585;7,304;0,438;4,472;0,188;3,300;5698488,305;erosive;2
3,052;46,804;0,934;168,886;0,08151;3,907;-0,005;3,739;22,519;24,285;53,824;98,000;0,412;3768,527;9,568;4,217;4,105;10,622;90,258;7,897;0,443;4,646;0,210;3,383;5698488,305;erosive;2
3,291;46,490;0,841;169,716;0,08341;4,282;-0,169;4,331;19,704;26,786;54,480;90,000;0,417;3705,912;10,034;4,687;4,983;10,971;89,497;8,596;0,514;4,969;0,232;3,605;5698488,305;erosive;2
3,521;45,573;0,964;176,292;0,08981;4,486;-0,010;3,494;21,947;23,626;56,379;90,000;0,433;3651,915;11,089;4,609;4,662;10,198;89,594;8,745;0,523;5,320;0,230;3,933;5698488,305;erosive;2
3,575;93,485;0,932;173,900;0,08768;4,527;-0,069;3,746;27,019;66,466;59,172;124,200;0,429;3687,092;11,318;4,395;4,627;10,370;89,867;8,846;0,520;5,449;0,218;4,016;5698488,305;erosive;2
3,767;51,050;0,914;182,608;0,09596;4,800;-0,057;3,539;23,309;27,741;59,920;93,700;0,448;3656,312;11,834;4,855;5,013;10,395;89,638;9,414;0,558;5,719;0,241;4,215;5698488,305;erosive;2
3,479;59,752;0,909;178,791;0,09170;4,523;-0,272;4,821;25,596;34,157;56,988;123,800;0,438;3737,395;10,656;4,633;5,282;10,683;89,299;8,705;0,549;5,214;0,230;3,844;5698488,305;erosive;2
3,380;58,584;0,953;177,172;0,09036;4,327;0,060;3,927;24,462;34,121;54,988;121,800;0,435;3697,997;10,590;4,689;4,366;10,666;90,104;8,663;0,485;5,148;0,233;3,753;5698488,305;erosive;2
3,535;58,312;0,928;178,415;0,09175;4,532;-0,092;3,964;26,575;31,737;55,049;126,900;0,438;3659,830;11,140;4,740;4,899;10,122;89,983;8,964;0,529;5,307;0,237;3,919;5698488,305;erosive;2
3,089;45,973;0,871;165,384;0,07872;3,953;0,086;3,575;27,893;18,080;52,822;160,600;0,405;3739,858;9,602;4,402;4,069;10,183;89,153;7,924;0,459;4,624;0,220;3,443;5698488,305;erosive;2
3,210;84,534;0,812;165,549;0,08025;4,507;-1,451;19,842;28,330;56,204;62,737;9,100;0,409;3753,577;9,683;5,004;5,713;11,316;90,642;8,486;0,514;4,841;0,249;3,424;5698488,305;erosive;2
3,477;79,214;0,759;171,757;0,08702;4,806;-1,226;14,296;22,907;56,307;62,711;3,000;0,427;3680,760;10,248;5,232;6,433;11,771;89,756;9,266;0,588;5,264;0,256;3,708;5698488,305;erosive;2
3,509;50,692;0,864;177,754;0,09117;4,516;-0,113;3,920;22,307;28,385;53,692;90,000;0,437;3669,151;10,915;4,621;5,141;10,692;89,940;8,800;0,536;5,311;0,229;3,871;5698488,305;erosive;2
3,574;70,607;0,866;173,965;0,08773;4,598;-0,165;4,042;40,909;29,698;57,191;87,600;0,428;3657,367;11,160;4,528;5,296;10,568;89,894;8,816;0,550;5,413;0,225;3,958;5698488,305;erosive;2
3,541;57,670;0,858;177,274;0,08968;4,568;-0,037;4,029;28,924;28,745;58,826;160,500;0,433;3694,479;10,977;5,032;4,969;10,640;89,872;9,181;0,532;5,335;0,251;3,894;5698488,305;erosive;2
3,614;72,445;0,777;182,072;0,09569;4,805;-0,718;6,996;35,761;36,684;61,495;117,900;0,448;3705,560;11,225;4,616;6,612;9,738;90,122;8,775;0,611;5,270;0,232;3,923;5698488,305;erosive;2
3,235;54,954;0,919;176,486;0,08935;4,141;0,078;3,703;33,999;20,955;52,421;158,500;0,432;3758,501;10,100;4,512;4,304;10,407;89,652;8,246;0,478;4,879;0,225;3,589;5698488,305;erosive;2
3,314;51,334;0,848;175,321;0,08794;4,237;-0,118;3,609;26,626;24,708;53,993;169,700;0,429;3730,536;10,334;4,216;4,688;10,099;89,166;8,166;0,512;4,948;0,210;3,700;5698488,305;erosive;2
3,010;47,209;0,844;166,104;0,07958;3,839;-0,044;3,457;28,301;18,907;51,305;34,200;0,407;3761,843;9,385;3,908;4,116;10,311;89,187;7,513;0,459;4,524;0,194;3,357;5698488,305;erosive;2
2,968;49,688;0,895;160,840;0,07516;3,831;0,356;4,977;31,590;18,098;51,700;175,900;0,395;3718,399;9,320;4,473;3,651;10,313;89,946;7,618;0,418;4,486;0,224;3,296;5698488,305;erosive;2
3,198;47,236;0,893;167,783;0,08115;4,107;-0,123;3,865;22,867;24,368;52,844;106,300;0,411;3682,871;9,968;4,212;4,567;10,057;89,349;7,966;0,491;4,765;0,210;3,563;5698488,305;erosive;2
3,542;53,436;0,935;171,359;0,08614;4,551;-0,096;3,866;26,693;26,743;57,674;73,900;0,424;3648,573;11,050;4,729;5,104;10,330;89,657;8,950;0,547;5,316;0,235;3,902;5698488,305;erosive;2
3,559;55,494;0,795;171,518;0,08565;4,656;-0,501;5,246;24,435;31,059;60,591;97,000;0,423;3659,654;10,985;4,438;5,962;10,265;89,574;8,765;0,589;5,269;0,221;3,899;5698488,305;erosive;2
3,293;44,955;0,894;175,382;0,08772;4,218;0,070;3,666;21,139;23,816;56,856;81,400;0,428;3769,582;10,300;4,685;4,333;10,636;89,961;8,586;0,480;5,017;0,233;3,641;5698488,305;erosive;2
3,266;48,163;0,955;173,323;0,08548;4,151;0,114;3,640;26,033;22,130;56,231;57,200;0,423;3723,148;10,422;4,501;3,945;10,044;90,251;8,307;0,454;4,959;0,225;3,660;5698488,305;erosive;2
3,168;58,511;0,962;171,506;0,08417;4,058;-0,095;3,996;29,952;28,559;55,204;151,900;0,419;3726,314;9,958;4,075;4,403;10,611;90,102;7,946;0,472;4,827;0,202;3,515;5698488,305;erosive;2
3,282;49,625;0,935;168,419;0,08187;4,189;0,046;3,586;25,126;24,499;60,141;92,300;0,413;3732,470;10,310;4,452;4,306;10,249;89,662;8,303;0,483;4,948;0,222;3,658;5698488,305;erosive;2
3,080;44,410;0,975;166,115;0,07934;3,919;-0,003;3,431;25,034;19,376;54,638;24,900;0,406;3746,717;9,726;3,956;4,113;10,368;89,869;7,666;0,456;4,690;0,196;3,435;5698488,305;erosive;2
3,054;49,547;0,849;164,005;0,07700;3,892;0,032;3,424;28,951;20,596;51,717;98,400;0,400;3736,516;9,555;4,134;4,027;10,483;89,641;7,783;0,450;4,634;0,205;3,402;5698488,305;erosive;2
3,072;41,390;0,940;171,211;0,08342;3,912;0,138;3,509;21,059;20,332;51,471;75,000;0,417;3754,632;9,694;4,328;3,694;10,659;90,166;7,976;0,427;4,722;0,215;3,429;5698488,305;erosive;2
3,333;45,463;0,934;174,896;0,08871;4,234;-0,033;3,398;24,262;21,201;52,908;90,000;0,431;3729,304;10,458;4,222;4,342;10,387;89,401;8,280;0,490;5,066;0,210;3,750;5698488,305;erosive;2
3,380;47,694;0,853;173,930;0,08704;4,344;-0,196;3,833;25,557;22,138;53,261;75,000;0,426;3696,766;10,503;4,269;5,040;10,415;89,440;8,379;0,531;5,078;0,212;3,744;5698488,305;erosive;2
3,049;38,183;0,892;169,754;0,08128;3,868;-0,005;3,262;19,034;19,149;52,786;84,500;0,412;3804,759;9,590;3,982;3,907;10,321;89,495;7,730;0,447;4,626;0,198;3,417;5698488,305;erosive;2
3,159;41,497;0,883;171,659;0,08342;4,016;0,097;3,350;22,467;19,030;54,308;103,200;0,417;3748,828;9,907;4,334;3,936;11,046;90,135;8,199;0,447;4,900;0,213;3,511;5698488,305;erosive;2
3,232;52,504;0,854;171,349;0,08361;4,187;-0,121;4,164;27,988;24,516;56,773;150,000;0,417;3717,520;9,964;4,441;4,900;10,705;89,734;8,249;0,503;4,869;0,221;3,548;5698488,305;erosive;2
3,257;50,829;0,899;173,515;0,08621;4,171;0,075;3,815;26,763;24,066;53,467;180,000;0,424;3742,320;10,196;4,576;4,209;10,944;90,295;8,488;0,465;5,016;0,226;3,605;5698488,305;erosive;2
3,163;50,818;0,864;167,041;0,08099;4,054;-0,096;4,229;24,938;25,880;51,966;133,400;0,411;3730,360;10,002;4,117;4,345;10,499;90,593;7,926;0,459;4,811;0,205;3,510;5698488,305;erosive;2
2,969;50,209;0,884;166,217;0,07861;3,786;0,072;3,710;26,451;23,757;50,781;122,200;0,405;3725,787;9,352;4,105;3,724;10,581;90,192;7,623;0,421;4,528;0,204;3,303;5698488,305;erosive;2
3,027;43,162;0,921;165,526;0,07927;3,847;0,124;3,561;25,132;18,031;52,537;147,500;0,406;3771,693;9,569;4,121;3,694;10,628;90,297;7,770;0,421;4,647;0,205;3,386;5698488,305;erosive;2
3,403;55,496;0,918;171,147;0,08564;4,411;-0,373;4,372;28,693;26,803;57,072;83,100;0,423;3672,845;10,468;4,149;5,535;10,145;89,024;8,213;0,562;5,028;0,207;3,763;5698488,305;erosive;2
3,159;43,440;0,960;168,188;0,08103;4,000;0,014;3,272;23,770;19,670;55,252;98,500;0,411;3731,415;10,009;4,035;3,983;10,335;89,811;7,925;0,457;4,816;0,200;3,540;5698488,305;erosive;2
3,190;50,362;0,851;170,534;0,08291;4,073;-0,109;4,007;24,791;25,572;54,307;98,600;0,416;3750,235;10,189;4,035;4,335;9,917;90,349;7,851;0,468;4,809;0,202;3,556;5698488,305;erosive;2
3,115;48,801;0,937;171,069;0,08384;3,970;0,030;3,534;28,755;20,047;52,397;99,600;0,419;3737,571;9,793;4,186;4,041;10,251;89,694;7,845;0,451;4,711;0,209;3,497;5698488,305;erosive;2
3,157;46,499;0,892;172,362;0,08501;4,074;0,186;4,136;27,288;19,211;52,237;74,600;0,421;3732,470;9,773;4,718;4,144;10,451;89,399;8,154;0,468;4,732;0,236;3,483;5698488,305;erosive;2
3,173;40,650;0,866;177,106;0,08837;4,037;0,169;3,433;23,773;16,876;52,237;94,100;0,430;3792,623;9,933;4,499;3,746;10,907;89,880;8,296;0,439;4,901;0,223;3,556;5698488,305;erosive;2
2,937;55,389;0,908;166,147;0,07927;3,718;-0,020;3,355;35,006;20,383;50,238;134,900;0,406;3788,930;9,341;3,683;3,747;9,978;89,752;7,258;0,427;4,438;0,184;3,306;5698488,305;erosive;2
3,137;76,582;0,860;174,257;0,08677;4,118;0,540;7,779;54,686;21,896;54,390;70,500;0,426;3803,528;9,586;4,923;4,122;11,017;89,534;8,166;0,456;4,760;0,246;3,448;5698488,305;erosive;2
3,218;48,260;0,885;171,946;0,08545;4,141;0,114;3,911;24,902;23,358;52,104;27,500;0,422;3725,435;9,944;4,664;4,219;11,025;89,765;8,371;0,469;4,918;0,232;3,554;5698488,305;erosive;2
3,219;38,302;0,967;170,622;0,08301;4,095;0,048;3,356;18,494;19,809;57,020;30,000;0,416;3743,199;10,134;4,384;4,099;10,597;89,995;8,351;0,466;4,917;0,217;3,573;5698488,305;erosive;2
3,189;44,470;0,963;169,629;0,08301;4,026;0,038;3,232;21,489;22,981;53,740;125,000;0,416;3720,862;10,160;4,026;3,903;10,222;90,038;7,946;0,449;4,867;0,201;3,601;5698488,305;erosive;2
3,205;43,369;0,899;174,356;0,08547;4,072;-0,049;3,536;21,848;21,521;54,263;51,000;0,422;3751,818;10,217;4,059;4,291;10,240;90,419;8,020;0,468;4,876;0,202;3,562;5698488,305;erosive;2
3,037;48,183;0,911;174,912;0,08686;3,866;0,185;3,526;25,794;22,389;49,165;89,800;0,426;3787,523;9,578;4,358;3,668;10,917;90,598;8,060;0,417;4,697;0,216;3,366;5698488,305;erosive;2
3,060;47,943;0,887;170,235;0,08306;3,915;0,151;3,685;25,096;22,847;52,350;169,100;0,416;3762,723;9,574;4,421;3,864;10,776;90,119;8,037;0,436;4,678;0,220;3,383;5698488,305;erosive;2
3,108;42,028;0,910;174,348;0,08630;3,959;0,066;3,398;22,778;19,249;51,855;68,000;0,425;3780,839;9,740;4,289;3,935;10,621;89,758;8,021;0,447;4,753;0,213;3,469;5698488,305;erosive;2
2,950;42,712;0,866;170,322;0,08213;3,746;-0,006;3,368;22,762;19,950;47,013;88,400;0,414;3777,673;9,267;3,781;3,801;10,661;89,767;7,399;0,427;4,521;0,187;3,312;5698488,305;erosive;2
2,886;55,568;0,920;167,642;0,08015;3,672;0,008;3,651;34,236;21,331;49,485;77,900;0,409;3751,818;9,137;3,756;3,747;10,371;90,120;7,241;0,414;4,407;0,187;3,236;5698488,305;erosive;2
3,048;47,592;0,944;170,329;0,08278;3,896;0,163;3,552;24,319;23,274;54,501;80,700;0,416;3789,106;9,518;4,480;3,793;10,991;90,275;8,140;0,427;4,697;0,222;3,369;5698488,305;erosive;2
3,260;46,758;0,929;172,694;0,08601;4,194;0,057;3,910;23,235;23,523;56,062;51,100;0,424;3739,154;10,083;4,676;4,300;11,269;90,080;8,555;0,469;5,034;0,231;3,603;5698488,305;erosive;2
3,229;43,198;0,867;170,821;0,08343;4,118;-0,033;3,657;19,145;24,054;54,195;51,700;0,417;3740,209;10,176;4,273;4,257;10,061;89,771;8,068;0,469;4,856;0,214;3,628;5698488,305;erosive;2
3,091;43,109;0,973;172,513;0,08485;3,932;-0,103;3,417;21,327;21,782;53,260;90,000;0,421;3754,456;9,737;3,856;4,264;9,881;89,309;7,595;0,470;4,627;0,193;3,471;5698488,305;erosive;2
3,203;49,783;0,865;170,339;0,08320;4,154;-0,096;4,159;26,141;23,642;56,044;110,800;0,417;3749,355;9,815;4,496;4,769;10,767;89,380;8,210;0,502;4,817;0,223;3,511;5698488,305;erosive;2
3,128;52,060;0,960;174,792;0,08738;4,000;0,156;3,885;30,379;21,681;53,338;99,400;0,427;3749,883;9,943;4,404;3,989;10,459;90,697;8,045;0,440;4,793;0,219;3,467;5698488,305;erosive;2
3,075;59,710;0,951;174,124;0,08583;3,973;-0,134;4,516;24,676;35,034;54,523;28,400;0,423;3795,965;9,515;4,263;4,377;10,767;89,697;7,931;0,467;4,660;0,212;3,389;5698488,305;erosive;2
